#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,12:02:51,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,6,111,113,2.82,107.95,109.97,2.1,2.09804,2.1026,2.10098
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,12:02:46,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.2594e-20,-2.44888e-18,2.46955e-14,-8.02296e-20,-2.52911e-18,52,5,106,108,2.88,103.42,105.38,2.02,2.01961,2.0108,2.0098
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,PCG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,12:02:51,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0707287,9.87946e-06,3,0.094753,2.67558e-06,4,0.861796,0.0430187,15,0.862268,9.6747e-07,507,1.06942e-09,-7.46058e-22,-3.11521e-18,2.41251e-14,3.87542e-21,-3.11134e-18,52,8,166,170,4.8,162.83,167.06,3.16,3.17647,3.1606,3.18157
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,12:02:46,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0707287,9.87946e-06,3,0.094753,2.67559e-06,4,0.861796,0.0430189,15,0.862268,9.6778e-07,494,1.06942e-09,-2.33404e-20,-3.69249e-18,2.41305e-14,-3.2958e-20,-3.72544e-18,52,7,143,148,4.92,140.92,145.99,2.72,2.76471,2.72,2.76608
log.pimpleFoam.No1,mpi_0072-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,12:03:54,2,72,0.445924,0.461484,0.003552,3.76655e-06,2,0.0782513,1.31286e-06,4,0.10537,1.74479e-06,4,0.854069,0.0309282,2,0.849838,8.83517e-07,31,9.2858e-10,-7.75459e-20,1.16654e-17,2.65092e-14,-6.65915e-20,1.15988e-17,52,2,46,47,1.61,44.87,45.73,0.88,0.882353,0.8652,0.865098
log.pimpleFoam.No1,mpi_0072-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,12:03:54,2,72,0.445924,0.461484,0.003552,3.76655e-06,2,0.0782513,1.31286e-06,4,0.10537,1.74479e-06,4,0.854069,0.0309282,2,0.849838,8.83523e-07,31,9.2858e-10,-4.91285e-20,1.27146e-17,2.65093e-14,-5.49908e-20,1.26596e-17,52,2,45,46,1.29,44.5,45.34,0.86,0.862745,0.8642,0.863725
log.pimpleFoam.No1,mpi_0072-method_scotch,scotch,PCG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,12:03:54,2,72,0.445924,0.461484,0.003552,3.76655e-06,2,0.0785934,1.30761e-06,4,0.105339,1.76115e-06,4,0.854277,0.03931,15,0.854114,9.73713e-07,259,1.18052e-09,-9.07379e-20,-1.58578e-18,3.16066e-14,-9.02494e-20,-1.67603e-18,52,3,52,53,2.45,51.21,52.2,0.98,0.980392,0.9752,0.97549
log.pimpleFoam.No1,mpi_0072-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,12:03:55,2,72,0.445924,0.461484,0.003552,3.76655e-06,2,0.0785934,1.30761e-06,4,0.105339,1.76115e-06,4,0.854277,0.0393099,15,0.854114,9.73726e-07,259,1.18052e-09,-5.61837e-20,-2.37634e-18,3.1607e-14,-9.09106e-20,-2.46726e-18,52,3,50,51,2.34,49.17,50.11,0.94,0.941176,0.9366,0.936667
log.pimpleFoam.No1,mpi_0144-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,12:05:09,4,144,0.445924,0.461484,0.003552,4.23191e-06,2,0.0818717,2.51826e-06,4,0.100906,1.52662e-06,4,0.853371,0.0319222,2,0.850195,9.82689e-07,25,1.08906e-09,-1.31845e-19,-5.00835e-18,3.3502e-14,-1.37297e-19,-5.14564e-18,52,3,24,25,1.68,22.9,23.29,0.42,0.431373,0.4244,0.423725
log.pimpleFoam.No1,mpi_0144-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,12:05:10,4,144,0.445924,0.461484,0.003552,4.23191e-06,2,0.0818717,2.51826e-06,4,0.100906,1.52662e-06,4,0.853371,0.0319222,2,0.850195,9.82637e-07,25,1.08906e-09,-1.1261e-19,-4.53056e-18,3.35002e-14,-1.3671e-19,-4.66727e-18,52,2,23,24,0.89,21.71,22.1,0.42,0.431373,0.4164,0.415882
