#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_0144-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,13:15:13,4,144,0.448854,0.459927,0.00320948,1.91992e-06,2,0.0280027,5.89536e-06,3,0.0372474,5.26807e-06,3,0.838689,0.0180004,3,0.839339,9.60992e-07,51,2.04987e-10,-2.94839e-20,-1.27745e-18,1.09588e-14,-2.03907e-20,-1.29784e-18,52,10,408,415,8.83,404.14,410.7,7.96,7.94118,7.9062,7.8798
log.pimpleFoam.No1,mpi_0144-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:15:15,4,144,0.448854,0.459927,0.00320948,1.91992e-06,2,0.0280027,5.89536e-06,3,0.0372472,5.26805e-06,3,0.838689,0.0180004,3,0.839339,9.64958e-07,56,2.04987e-10,-2.97564e-20,-1.25257e-18,1.10314e-14,-3.18889e-20,-1.28446e-18,52,9,392,399,7.89,391,397.89,7.66,7.64706,7.6622,7.64706
log.pimpleFoam.No1,mpi_0144-method_scotch,scotch,PCG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,16:16:53,4,144,0.448854,0.459927,0.00320948,1.91993e-06,2,0.0283452,5.95607e-06,3,0.0375359,5.31266e-06,3,0.839349,0.0401417,26,0.844706,9.87277e-07,981,4.57719e-10,-3.48115e-20,-1.3263e-18,1.1415e-14,-2.82815e-20,-1.35458e-18,52,23,900,919,22.7,900.02,918.96,17.54,17.5686,17.5464,17.5737
log.pimpleFoam.No1,mpi_0144-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,16:16:57,4,144,0.448854,0.459927,0.00320948,1.91993e-06,2,0.0283452,5.95607e-06,3,0.0375359,5.31266e-06,3,0.839349,0.0401435,26,0.844706,9.77457e-07,981,4.57741e-10,-2.58485e-20,-1.5701e-18,1.13015e-14,-3.13377e-20,-1.60143e-18,52,23,890,909,20.82,885.27,904.77,17.34,17.3725,17.289,17.3324
log.pimpleFoam.No1,mpi_0288-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,13:31:32,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0292056,5.51967e-06,3,0.0390273,6.04964e-06,3,0.844234,0.0181773,3,0.844788,9.3332e-07,47,2.4142e-10,-2.14017e-20,-1.5201e-18,1.24153e-14,-1.94284e-20,-1.53953e-18,52,6,169,172,4.13,167.78,170.69,3.26,3.2549,3.273,3.26588
log.pimpleFoam.No2,mpi_0288-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,13:49:34,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0292056,5.51967e-06,3,0.0390273,6.04964e-06,3,0.844234,0.0181773,3,0.844788,9.3332e-07,47,2.4142e-10,-2.14017e-20,-1.5201e-18,1.24153e-14,-1.94284e-20,-1.53953e-18,52,5,168,171,3.88,167.35,170.28,3.26,3.2549,3.2694,3.26275
log.pimpleFoam.No1,mpi_0288-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:35:01,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0292056,5.51967e-06,3,0.0390284,6.0498e-06,3,0.844234,0.0181772,3,0.844787,7.43618e-07,39,2.41417e-10,-1.62488e-20,-1.44132e-18,9.88585e-15,-1.56949e-20,-1.45702e-18,52,5,164,166,3.9,162.19,164.67,3.18,3.15686,3.1658,3.15235
log.pimpleFoam.No2,mpi_0288-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:49:55,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0292056,5.51967e-06,3,0.0390284,6.0498e-06,3,0.844234,0.0181772,3,0.844787,7.43618e-07,39,2.41417e-10,-1.62488e-20,-1.44132e-18,9.88585e-15,-1.56949e-20,-1.45702e-18,52,5,164,167,4.51,163.53,166.05,3.18,3.17647,3.1804,3.16745
log.pimpleFoam.No1,mpi_0288-method_scotch,scotch,PCG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,13:38:09,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0295534,5.57568e-06,3,0.0393236,6.10396e-06,3,0.844778,0.0405015,25,0.849882,9.93057e-07,503,5.38505e-10,-2.33141e-20,-1.70389e-18,1.41605e-14,-2.33906e-20,-1.72728e-18,52,7,256,261,5.71,254.52,259.44,4.98,4.98039,4.9762,4.9751
log.pimpleFoam.No2,mpi_0288-method_scotch,scotch,PCG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,13:50:24,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0295534,5.57568e-06,3,0.0393236,6.10396e-06,3,0.844778,0.0405015,25,0.849882,9.93057e-07,503,5.38505e-10,-2.33141e-20,-1.70389e-18,1.41605e-14,-2.33906e-20,-1.72728e-18,52,6,252,256,5.68,251.39,256.04,4.92,4.90196,4.9142,4.90902
