#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00001/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.88028,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev,Jan 07 2018,09:01:30,1,2995200,0.452684,0.458986,0.017889,1.90619e-06,2,0.120915,1.20256e-06,4,0.342884,5.6506e-06,4,0.739,0.0281174,5,0.747531,8.88844e-07,40,2.07064e-10,-6.0425e-21,-5.07735e-19,6.66914e-15,-1.09815e-20,-5.18716e-19,11,6.22,31.68,2.546
n_00008/mpi_00001/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.88028,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev,Jan 07 2018,08:50:41,1,2995200,0.452684,0.458986,0.017889,1.90619e-06,2,0.120885,1.198e-06,4,0.217726,4.35899e-06,4,0.739341,0.0369022,100,0.751354,9.81546e-07,1811,2.74458e-10,-3.74138e-20,-2.61046e-19,7.46677e-15,-3.3881e-20,-2.94927e-19,11,9.38,83.19,7.381
n_00008/mpi_00001/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.88028,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev,Jan 07 2018,08:40:03,1,2995200,0.452684,0.458986,0.017889,1.90619e-06,2,0.121093,1.20111e-06,4,0.188129,3.966e-06,4,0.739733,0.0358211,40,0.749521,9.90083e-07,1017,2.66425e-10,-6.37284e-21,-4.85424e-19,7.47709e-15,-4.48339e-21,-4.89907e-19,11,7.25,62.09,5.484
n_00008/mpi_00001/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.88028,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev,Jan 07 2018,09:33:10,1,2995200,0.451803,0.458985,0.0142051,1.5844e-06,2,0.125099,1.27706e-06,4,0.308968,4.26717e-06,4,0.756239,0.0217376,5,0.764234,9.05116e-07,32,1.47725e-10,-9.27018e-20,-1.18768e-18,6.31359e-15,-9.32027e-20,-1.28088e-18,11,7.96,46.9,3.894
n_00008/mpi_00001/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.88028,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev,Jan 07 2018,09:22:08,1,2995200,0.451803,0.458985,0.0142051,1.58441e-06,2,0.124944,1.27096e-06,4,0.199537,4.80603e-06,4,0.756683,0.0378319,106,0.769957,9.6901e-07,1812,2.59772e-10,-1.14157e-20,-1.13493e-19,6.87677e-15,-1.32612e-20,-1.26754e-19,11,10.83,97.24,8.641
n_00008/mpi_00001/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.88028,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev,Jan 07 2018,09:11:27,1,2995200,0.451803,0.458985,0.0142051,1.58441e-06,2,0.125169,1.27521e-06,4,0.172097,3.78875e-06,4,0.757198,0.0365719,40,0.767921,9.91044e-07,1019,2.51113e-10,-1.73111e-20,-2.63409e-19,6.97764e-15,-1.74693e-20,-2.80878e-19,11,8.73,76.49,6.776
