#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_00040,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,07:57:29, 4,40,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,5,152,156,3.89,151.15,154.06,2.94,2.96078,2.9452,2.94451
log.pimpleFoam.No2,mpi_00040,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,08:35:46, 4,40,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,5,152,156,3.9,151.26,154.17,2.94,2.96078,2.9472,2.94647
log.pimpleFoam.No3,mpi_00040,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,09:12:48, 4,40,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,5,152,156,3.92,151.17,154.07,2.94,2.96078,2.945,2.94412
log.pimpleFoam.No4,mpi_00040,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,09:28:30, 4,40,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,5,147,151,3.96,145.59,148.39,2.84,2.86275,2.8326,2.83196
log.pimpleFoam.No5,mpi_00040,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,14:42:30, 4,40,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,5,153,156,3.93,151.13,154.04,2.96,2.96078,2.944,2.94333
log.pimpleFoam.No1,mpi_00040,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,07:53:32, 4,40,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,8,203,208,7.02,201.77,205.38,3.9,3.92157,3.895,3.88941
log.pimpleFoam.No2,mpi_00040,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,08:31:59, 4,40,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,8,202,207,6.88,201.62,205.25,3.88,3.90196,3.8948,3.88961
log.pimpleFoam.No3,mpi_00040,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,09:08:59, 4,40,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,7,202,206,6.82,201.45,205.07,3.9,3.90196,3.8926,3.88725
log.pimpleFoam.No4,mpi_00040,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,10:06:35, 4,40,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,9,204,209,6.93,201.41,205.07,3.9,3.92157,3.8896,3.8851
log.pimpleFoam.No5,mpi_00040,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,12:14:52, 4,40,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,9,204,209,7.5,202.23,205.86,3.9,3.92157,3.8946,3.88941
