#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00008/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.837662,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,19:34:31,8,2995200,0.452684,0.45898,0.017889,7.00645e-06,2,0.153473,1.74233e-06,5,0.167938,3.63931e-06,4,0.841604,0.0349105,5,0.838163,9.46142e-07,81,9.36936e-10,-3.82236e-20,-7.72894e-19,2.58354e-14,-3.26808e-20,-8.05574e-19,11,7.92,84.47,7.655
n_00008/mpi_00008/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.837662,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,19:21:51,8,2995200,0.452684,0.45898,0.017889,7.00645e-06,2,0.152705,1.7273e-06,5,0.166406,3.56647e-06,4,0.841875,0.041764,85,0.84034,9.77692e-07,1020,1.12353e-09,-1.21988e-21,-4.08937e-19,3.01278e-14,-6.90227e-21,-4.15839e-19,11,4.2,24.2,2
n_00008/mpi_00008/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.837662,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,19:09:48,8,2995200,0.452684,0.45898,0.017889,7.00645e-06,2,0.152853,1.73237e-06,5,0.166638,3.57805e-06,4,0.841515,0.041779,46,0.839597,9.82696e-07,628,1.12356e-09,-1.06105e-20,-4.40478e-19,3.03295e-14,-6.25438e-21,-4.46733e-19,11,4.39,18.72,1.433
n_00008/mpi_00008/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.837662,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,20:09:47,8,2995200,0.451803,0.458983,0.0142051,5.89096e-06,2,0.131285,1.32638e-06,5,0.12757,3.24684e-06,4,0.830548,0.0343409,5,0.830365,9.50721e-07,81,8.88181e-10,-2.56253e-20,-6.43382e-19,2.50394e-14,-2.8107e-20,-6.71489e-19,11,8.92,92.05,8.313
n_00008/mpi_00008/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.837662,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,19:59:33,8,2995200,0.451803,0.458983,0.0142051,5.89096e-06,2,0.130847,1.32761e-06,5,0.126685,3.21955e-06,4,0.83108,0.0411601,86,0.83255,9.84137e-07,1006,1.06719e-09,-4.12832e-20,-6.48382e-19,2.63784e-14,-4.39096e-20,-6.92291e-19,11,3.01,21.82,1.881
n_00008/mpi_00008/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.837662,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,19:48:02,8,2995200,0.451803,0.458983,0.0142051,5.89096e-06,2,0.13089,1.32707e-06,5,0.126771,3.22154e-06,4,0.83107,0.0412119,48,0.832036,9.67735e-07,616,1.06817e-09,-4.31714e-20,-5.2367e-19,2.61643e-14,-4.00367e-20,-5.63707e-19,11,2.86,17.37,1.451
