#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523543,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,13:59:28,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,1.59,45.19,45.95,2,46,48
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523597,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,14:20:26,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,1.47,43.11,44.03,3,44,48
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523646,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,14:39:45,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,1.34,44.29,45.24,2,45,47
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523689,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,14:59:44,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,1.4,43.81,44.55,2,45,47
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523727,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,15:20:27,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,1.33,43.17,43.91,2,44,46
n_00008/mpi_00160/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523549,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,14:02:29,160,2995200,0.445924,0.461484,0.003552,4.60166e-06,2,0.0859331,3.53145e-06,4,0.104859,1.43765e-06,4,0.836332,0.0393676,14,0.840076,9.60009e-07,268,1.50638e-09,1.94713e-19,-1.36779e-18,3.77562e-14,-2.32251e-19,-1.60004e-18,52,1.33,20.72,21.01,1,21,22
n_00008/mpi_00160/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523603,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,14:22:45,160,2995200,0.445924,0.461484,0.003552,4.60166e-06,2,0.0859331,3.53145e-06,4,0.104859,1.43765e-06,4,0.836332,0.0393676,14,0.840076,9.60009e-07,268,1.50638e-09,1.94713e-19,-1.36779e-18,3.77562e-14,-2.32251e-19,-1.60004e-18,52,1.3,20.45,21.14,2,21,24
n_00008/mpi_00160/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523653,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,14:42:27,160,2995200,0.445924,0.461484,0.003552,4.60166e-06,2,0.0859331,3.53145e-06,4,0.104859,1.43765e-06,4,0.836332,0.0393676,14,0.840076,9.60009e-07,268,1.50638e-09,1.94713e-19,-1.36779e-18,3.77562e-14,-2.32251e-19,-1.60004e-18,52,1.33,20.87,21.25,2,22,24
n_00008/mpi_00160/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523693,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,15:02:29,160,2995200,0.445924,0.461484,0.003552,4.60166e-06,2,0.0859331,3.53145e-06,4,0.104859,1.43765e-06,4,0.836332,0.0393676,14,0.840076,9.60009e-07,268,1.50638e-09,1.94713e-19,-1.36779e-18,3.77562e-14,-2.32251e-19,-1.60004e-18,52,1,19.69,19.98,2,21,22
n_00008/mpi_00160/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.523891,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 15 2015,16:50:44,160,2995200,0.445924,0.461484,0.003552,4.60166e-06,2,0.0859331,3.53145e-06,4,0.104859,1.43765e-06,4,0.836332,0.0393676,14,0.840076,9.60009e-07,268,1.50638e-09,1.94713e-19,-1.36779e-18,3.77562e-14,-2.32251e-19,-1.60004e-18,52,1.04,20.01,20.31,2,21,23
