#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00004/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.1644974,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev,Jan 11 2018,14:29:31,4,2995200,0.452684,0.45898,0.017889,6.7977e-06,2,0.152388,1.75594e-06,5,0.163909,3.41065e-06,4,0.847536,0.0303963,5,0.842068,9.52209e-07,73,7.91344e-10,-3.25817e-20,-4.2296e-19,2.50518e-14,-3.11071e-20,-4.54067e-19,11,6.43,57.29,5.086
n_00008/mpi_00004/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.1644974,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev,Jan 11 2018,14:18:00,4,2995200,0.452684,0.45898,0.017889,6.79771e-06,2,0.151836,1.7432e-06,5,0.163197,3.36924e-06,4,0.847637,0.0420228,86,0.844214,9.78703e-07,1831,1.09645e-09,-3.29302e-20,-1.89754e-19,2.63465e-14,-2.54021e-20,-2.15156e-19,11,10.04,102.32,9.228
n_00008/mpi_00004/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.1644974,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev,Jan 11 2018,14:06:58,4,2995200,0.452684,0.45898,0.017889,6.79771e-06,2,0.152097,1.7504e-06,5,0.16381,3.39244e-06,4,0.847544,0.0410267,46,0.842963,9.9718e-07,1080,1.07035e-09,-2.76251e-20,-2.38903e-19,2.666e-14,-2.16803e-20,-2.60583e-19,11,7.75,65.25,5.75
n_00008/mpi_00004/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.1644974,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev,Jan 11 2018,15:06:29,4,2995200,0.451803,0.458983,0.0142051,5.71251e-06,2,0.131443,1.2803e-06,5,0.124712,2.89337e-06,4,0.833232,0.0299198,5,0.832469,9.65138e-07,72,7.51791e-10,-2.4179e-20,-5.52283e-19,2.45464e-14,-2.47906e-20,-5.77073e-19,11,6.61,63.99,5.738
n_00008/mpi_00004/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.1644974,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev,Jan 11 2018,14:53:18,4,2995200,0.451803,0.458983,0.0142051,5.71251e-06,2,0.131128,1.28444e-06,5,0.12434,2.88313e-06,4,0.833591,0.0411936,87,0.834685,9.85085e-07,1831,1.03762e-09,-5.4465e-20,-6.96498e-19,2.5612e-14,-5.51262e-20,-7.51625e-19,11,10.45,106.98,9.653
n_00008/mpi_00004/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.1644974,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev,Jan 11 2018,14:40:35,4,2995200,0.451803,0.458983,0.0142051,5.71251e-06,2,0.131285,1.28476e-06,5,0.124655,2.88999e-06,4,0.83373,0.0402793,46,0.833837,9.98317e-07,1079,1.01443e-09,-2.90041e-20,-4.57005e-19,2.57864e-14,-3.42368e-20,-4.91242e-19,11,8.21,69.28,6.107
