#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:28:33,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.079191,1.66368e-06,4,0.103952,2.57286e-06,4,0.849354,0.0317192,2,0.844951,9.73856e-07,22,9.52683e-10,-1.28683e-20,1.42366e-18,2.92375e-14,-1.51211e-20,1.40854e-18,52,9,218,222,6.59,213.05,217.04,4.18,4.17647,4.1292,4.12647
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_64_flat_1,v1612+,Jan 20 2017,10:28:34,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.079191,1.66368e-06,4,0.103952,2.57286e-06,4,0.849354,0.0317192,2,0.844951,9.73856e-07,22,9.52683e-10,-1.28683e-20,1.42366e-18,2.92375e-14,-1.51211e-20,1.40854e-18,52,9,216,220,6.81,213.42,217.39,4.14,4.13725,4.1322,4.12902
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:28:41,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.079191,1.66368e-06,4,0.103952,2.57286e-06,4,0.849354,0.0317192,2,0.844951,9.73856e-07,22,9.52683e-10,-1.28683e-20,1.42366e-18,2.92375e-14,-1.51211e-20,1.40854e-18,52,9,216,220,6.84,213.63,217.62,4.14,4.13725,4.1358,4.13294
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:28:34,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0791916,1.66361e-06,4,0.103954,2.57262e-06,4,0.849354,0.0316715,2,0.84494,8.12495e-07,23,9.51244e-10,-4.83341e-20,1.5901e-18,2.42668e-14,-4.24361e-20,1.54766e-18,52,11,229,234,7,222.99,227.31,4.36,4.37255,4.3198,4.3198
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_64_flat_1,v1612+,Jan 20 2017,10:28:34,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0791916,1.66361e-06,4,0.103954,2.57262e-06,4,0.849354,0.0316715,2,0.84494,8.12495e-07,23,9.51244e-10,-4.83341e-20,1.5901e-18,2.42668e-14,-4.24361e-20,1.54766e-18,52,11,228,232,7.09,224.02,228.33,4.34,4.33333,4.3386,4.33804
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:28:39,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0791916,1.66361e-06,4,0.103954,2.57262e-06,4,0.849354,0.0316715,2,0.84494,8.12495e-07,23,9.51244e-10,-4.83341e-20,1.5901e-18,2.42668e-14,-4.24361e-20,1.54766e-18,52,9,226,230,7.09,223.81,228.13,4.34,4.33333,4.3344,4.33412
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_IccKNL_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:28:32,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.079191,1.66368e-06,4,0.103952,2.57286e-06,4,0.849354,0.0317192,2,0.844951,9.73861e-07,22,9.52683e-10,-3.77555e-20,2.65915e-18,2.92376e-14,-6.31314e-21,2.65283e-18,52,9,234,238,6.56,228.81,233.09,4.5,4.4902,4.445,4.44176
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_IccKNL_INTELMPI_64_flat_1,v1612+,Jan 20 2017,10:28:32,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.079191,1.66368e-06,4,0.103952,2.57286e-06,4,0.849354,0.0317192,2,0.844951,9.73861e-07,22,9.52683e-10,-3.77555e-20,2.65915e-18,2.92376e-14,-6.31314e-21,2.65283e-18,52,9,232,237,6.81,229.91,234.21,4.46,4.47059,4.462,4.45882
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_IccKNL_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:28:37,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.079191,1.66368e-06,4,0.103952,2.57286e-06,4,0.849354,0.0317192,2,0.844951,9.73861e-07,22,9.52683e-10,-3.77555e-20,2.65915e-18,2.92376e-14,-6.31314e-21,2.65283e-18,52,9,233,238,6.84,231.13,235.45,4.48,4.4902,4.4858,4.48255
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_Icc_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:28:31,1,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0791916,1.66361e-06,4,0.103954,2.57262e-06,4,0.849354,0.0316715,2,0.84494,8.12495e-07,23,9.51244e-10,-4.83341e-20,1.5901e-18,2.42668e-14,-4.24361e-20,1.54766e-18,52,10,246,251,6.95,240.79,245.44,4.72,4.72549,4.6768,4.67627
