#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00002/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.568282,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev,Jan 11 2018,14:29:13,2,2995200,0.452684,0.458984,0.017889,4.15156e-06,2,0.132406,1.04788e-06,5,0.122896,4.70146e-06,4,0.803362,0.0271652,5,0.805112,8.78764e-07,61,4.51631e-10,7.6097e-22,1.60883e-19,1.46771e-14,2.91808e-22,1.61175e-19,11,5.76,46.99,4.123
n_00008/mpi_00002/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.568282,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev,Jan 11 2018,14:17:50,2,2995200,0.452684,0.458984,0.017889,4.15156e-06,2,0.132373,1.05441e-06,5,0.122373,4.68549e-06,4,0.803656,0.0401485,92,0.808056,9.88577e-07,1837,6.68278e-10,-9.13778e-21,-1.63664e-19,1.69004e-14,-9.28275e-21,-1.72946e-19,11,7.52,72.28,6.476
n_00008/mpi_00002/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.568282,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev,Jan 11 2018,14:07:15,2,2995200,0.452684,0.458984,0.017889,4.15157e-06,2,0.132565,1.05207e-06,5,0.122846,4.69193e-06,4,0.80332,0.0392064,46,0.806609,9.94992e-07,1129,6.52273e-10,-1.37724e-20,5.89943e-22,1.68904e-14,-1.01237e-20,-9.53379e-21,11,5.85,48.5,4.265
n_00008/mpi_00002/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.568282,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev,Jan 11 2018,15:06:18,2,2995200,0.451803,0.458986,0.0142051,3.5516e-06,2,0.123369,8.70544e-06,4,0.113364,3.19584e-06,4,0.796562,0.0271257,5,0.803296,8.98274e-07,58,4.30587e-10,-9.3503e-21,-2.9139e-19,1.43985e-14,-8.5127e-21,-2.99902e-19,11,7.04,54.19,4.715
n_00008/mpi_00002/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.568282,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev,Jan 11 2018,14:53:15,2,2995200,0.451803,0.458986,0.0142051,3.5516e-06,2,0.12327,8.70578e-06,4,0.113106,3.18382e-06,4,0.796491,0.0396774,94,0.806134,9.90229e-07,1843,6.30715e-10,-6.14675e-21,-1.53744e-19,1.62402e-14,-5.46699e-21,-1.59211e-19,11,8.53,81.62,7.309
n_00008/mpi_00002/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.568282,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev,Jan 11 2018,14:40:23,2,2995200,0.451803,0.458986,0.0142051,3.5516e-06,2,0.123462,8.71656e-06,4,0.113444,3.18904e-06,4,0.796411,0.038635,46,0.804304,9.97073e-07,1172,6.14058e-10,-5.62592e-21,-1.03916e-19,1.625e-14,-9.83433e-21,-1.13751e-19,11,6.99,56.5,4.951
