#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:37:02,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244456,5.21683e-06,3,0.0347495,4.54066e-06,3,0.835714,0.018267,3,0.837411,9.85214e-07,68,1.57084e-10,-2.80991e-20,-8.86223e-19,8.53684e-15,-3.22012e-20,-9.18424e-19,52,72,2960,3019,68.54,2949.75,3008.19,57.76,57.7843,57.6242,57.6402
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:51:01,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244456,5.21683e-06,3,0.0347495,4.54066e-06,3,0.835714,0.018267,3,0.837411,9.85214e-07,68,1.57084e-10,-2.80991e-20,-8.86223e-19,8.53684e-15,-3.22012e-20,-9.18424e-19,52,78,3435,3503,75.13,3429.86,3498.1,67.14,67.1569,67.0946,67.1171
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:37:01,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244464,5.21698e-06,3,0.034752,4.54049e-06,3,0.835714,0.0182676,3,0.837415,9.86278e-07,69,1.57087e-10,-3.75178e-20,-1.38607e-18,8.53688e-15,-3.44892e-20,-1.42056e-18,52,69,3130,3193,66.28,3118.94,3181.8,61.22,61.2549,61.0532,61.0886
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:37:06,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244464,5.21698e-06,3,0.034752,4.54049e-06,3,0.835714,0.0182676,3,0.837415,9.86278e-07,69,1.57087e-10,-3.75178e-20,-1.38607e-18,8.53688e-15,-3.44892e-20,-1.42056e-18,52,74,3515,3586,71.73,3510.03,3580.85,68.82,68.8627,68.766,68.8063
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_IccKNL_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:36:59,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244456,5.21683e-06,3,0.0347495,4.54066e-06,3,0.835714,0.018267,3,0.837411,9.85213e-07,68,1.57084e-10,-4.16966e-20,-8.17293e-19,8.53683e-15,-3.22369e-20,-8.4953e-19,52,77,3248,3313,74.44,3238.74,3302.99,63.42,63.451,63.286,63.3049
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_IccKNL_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:37:05,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244456,5.21683e-06,3,0.0347495,4.54066e-06,3,0.835714,0.018267,3,0.837411,9.85213e-07,68,1.57084e-10,-4.16966e-20,-8.17293e-19,8.53683e-15,-3.22369e-20,-8.4953e-19,52,86,3636,3707,83.03,3630.92,3701.56,71,71,70.9578,70.9516
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_Icc_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:36:57,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244464,5.21698e-06,3,0.034752,4.54049e-06,3,0.835714,0.0182676,3,0.837415,9.86278e-07,69,1.57087e-10,-3.75178e-20,-1.38607e-18,8.53688e-15,-3.44892e-20,-1.42056e-18,52,76,3440,3509,72.18,3428.91,3498.07,67.28,67.3137,67.1346,67.1743
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,GAMG-DIC,v1612+_system_Icc_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:37:04,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0244464,5.21698e-06,3,0.034752,4.54049e-06,3,0.835714,0.0182676,3,0.837415,9.86278e-07,69,1.57087e-10,-3.75178e-20,-1.38607e-18,8.53688e-15,-3.44892e-20,-1.42056e-18,52,81,3740,3814,78.44,3735.09,3809.25,73.18,73.1961,73.133,73.1531
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,PCG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_64_cache_0,v1612+,Jan 20 2017,10:37:26,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0247895,5.26976e-06,3,0.0350427,4.57688e-06,3,0.836451,0.0409524,29,0.84239,9.91887e-07,505,3.52716e-10,-2.22016e-20,-7.46298e-19,9.8527e-15,-2.11027e-20,-7.67401e-19,52,67,3398,3459,63.96,3387.71,3448.56,66.62,66.5098,66.475,66.3647
log.pimpleFoam.No1,mpi_000064-method_scotch,scotch,PCG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_64_flat_3,v1612+,Jan 20 2017,10:54:23,1,64,0.448854,0.459928,0.00320948,1.4492e-06,2,0.0247895,5.26976e-06,3,0.0350427,4.57688e-06,3,0.836451,0.0409524,29,0.84239,9.91887e-07,505,3.52716e-10,-2.22016e-20,-7.46298e-19,9.8527e-15,-2.11027e-20,-7.67401e-19,52,68,3804,3873,65.55,3799.09,3868.38,74.72,74.6078,74.6708,74.5653
