#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00001/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.1585252,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,10:07:49,1,2995200,0.452684,0.458986,0.017889,1.90619e-06,2,0.120915,1.20256e-06,4,0.342884,5.65061e-06,4,0.739,0.0281174,5,0.747531,8.87358e-07,40,2.07064e-10,-1.01901e-20,-5.38934e-19,6.65793e-15,-1.0647e-20,-5.49581e-19,11,6.13,31.1,2.497
n_00008/mpi_00001/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.1585252,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,09:57:11,1,2995200,0.452684,0.458986,0.017889,1.90619e-06,2,0.120885,1.198e-06,4,0.217726,4.35899e-06,4,0.739341,0.0369022,100,0.751354,9.81546e-07,1811,2.74458e-10,-2.98253e-20,-2.18671e-19,7.46676e-15,-3.30945e-20,-2.51766e-19,11,7.66,64.02,5.636
n_00008/mpi_00001/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.1585252,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,09:49:15,1,2995200,0.452684,0.458986,0.017889,1.90619e-06,2,0.121093,1.20111e-06,4,0.188129,3.966e-06,4,0.739733,0.0358211,40,0.749521,9.92262e-07,1017,2.66425e-10,-5.08847e-21,-4.62072e-19,7.49357e-15,-4.35906e-21,-4.66431e-19,11,6.47,52.55,4.608
n_00008/mpi_00001/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.1585252,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,10:39:14,1,2995200,0.451803,0.458985,0.0142051,1.5844e-06,2,0.125099,1.27706e-06,4,0.309477,4.27566e-06,4,0.756239,0.0217375,5,0.764234,9.75124e-07,33,1.47725e-10,-9.92174e-20,-1.27965e-18,6.80881e-15,-9.69325e-20,-1.37658e-18,11,7.93,46.82,3.889
n_00008/mpi_00001/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.1585252,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,10:28:28,1,2995200,0.451803,0.458985,0.0142051,1.58441e-06,2,0.124944,1.27096e-06,4,0.199537,4.80603e-06,4,0.756683,0.0378319,106,0.769957,9.6901e-07,1812,2.59772e-10,-1.26745e-20,-1.02431e-19,6.87682e-15,-1.26657e-20,-1.15097e-19,11,9.34,78.56,6.922
n_00008/mpi_00001/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.1585252,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,10:17:53,1,2995200,0.451803,0.458985,0.0142051,1.58441e-06,2,0.125169,1.27521e-06,4,0.172088,3.78845e-06,4,0.757198,0.0365718,40,0.767921,9.94231e-07,1026,2.51113e-10,-2.54392e-20,-2.7626e-19,7.00001e-15,-2.54392e-20,-3.01699e-19,11,7.99,66.52,5.853
