#decomposeParDict,method,fvSolution,solveBatch,log,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:27:52,16,512,0.454204,0.458642,0.016723,8.93756e-07,3,0.127075,8.94776e-06,4,0.118523,4.1473e-06,4,0.757239,0.035605,9,0.763252,9.8556e-07,426,6.05516e-11,-2.92325e-21,-3.55229e-19,1.77932e-15,-3.43253e-21,-3.58661e-19,10,7,24,26,5.83,22.78,24.8,2.125,2.11111,2.11875,2.10778
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:29:25,16,512,0.454204,0.458642,0.016723,8.93756e-07,3,0.127075,8.94776e-06,4,0.118523,4.1473e-06,4,0.757239,0.035605,9,0.763252,9.85585e-07,426,6.05516e-11,-3.63366e-22,-3.821e-19,1.77937e-15,1.59714e-21,-3.80502e-19,10,5,19,21,4.86,18.73,20.36,1.75,1.77778,1.73375,1.72222
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:22:32,16,512,0.454205,0.460424,0.0167234,8.94182e-07,3,0.433856,8.83939e-07,5,0.487173,1.09438e-06,5,0.388203,0.0193994,35,0.087059,9.91249e-07,1140,3.39345e-09,2.02654e-20,-3.23799e-19,1.74868e-13,1.18898e-20,-3.11909e-19,10,5,20,24,4.15,18.96,22.53,1.875,2.11111,1.85125,2.04222
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:22:38,16,512,0.454204,0.458642,0.016723,8.93756e-07,3,0.127075,8.94776e-06,4,0.118523,4.1473e-06,4,0.757239,0.035605,9,0.763252,9.84935e-07,426,6.05516e-11,-9.44265e-21,-4.18012e-19,1.77826e-15,-2.97678e-22,-4.18309e-19,10,6,21,23,4.84,19.95,21.72,1.875,1.88889,1.88875,1.87556
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:24:39,16,512,0.454204,0.458642,0.016723,8.93756e-07,3,0.127075,8.94776e-06,4,0.118523,4.1473e-06,4,0.757239,0.035605,9,0.763252,9.85562e-07,426,6.05516e-11,-4.69471e-21,-3.96761e-19,1.77933e-15,-6.79267e-21,-4.03554e-19,10,5,17,19,4.29,16.84,18.32,1.5,1.55556,1.56875,1.55889
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:24:57,16,512,0.454204,0.458642,0.016723,8.93756e-07,3,0.127075,8.94776e-06,4,0.118523,4.1473e-06,4,0.757239,0.035605,9,0.763252,9.85418e-07,426,6.05516e-11,-3.29923e-21,-4.22288e-19,1.77907e-15,-1.98811e-21,-4.24276e-19,10,7,25,27,5.95,23.98,26.11,2.25,2.22222,2.25375,2.24
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:25:03,16,512,0.454204,0.458642,0.016723,8.93756e-07,3,0.127075,8.94776e-06,4,0.118523,4.1473e-06,4,0.757239,0.035605,9,0.763252,9.98966e-07,425,6.05516e-11,-8.79495e-21,-4.14264e-19,1.80233e-15,-9.64779e-21,-4.23912e-19,10,8,30,33,6.98,28.93,31.56,2.75,2.77778,2.74375,2.73111
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,17:26:52,16,512,0.454204,0.458642,0.016723,8.93756e-07,3,0.127075,8.94776e-06,4,0.118523,4.1473e-06,4,0.757239,0.035605,9,0.763252,9.84452e-07,426,6.05516e-11,-4.91558e-21,-4.09414e-19,1.77743e-15,-1.18368e-20,-4.21251e-19,10,7,25,27,5.92,23.71,25.81,2.25,2.22222,2.22375,2.21
mpi_01024-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:39:41,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.97259e-07,441,7.65938e-11,-3.53091e-20,-1.36379e-19,2.31551e-15,-4.25122e-20,-1.78891e-19,10,3,9,9,1.93,7.52,8.19,0.75,0.666667,0.69875,0.695556
mpi_01024-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:42:13,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.97627e-07,441,7.65938e-11,-3.98956e-20,-1.52434e-19,2.31628e-15,-4.14203e-20,-1.93854e-19,10,4,11,11,2.94,9.26,10.02,0.875,0.777778,0.79,0.786667
mpi_01024-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:46:21,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.97579e-07,441,7.65938e-11,-4.20548e-20,-1.2566e-19,2.31618e-15,-3.72776e-20,-1.62937e-19,10,3,9,9,2.26,7.48,8.1,0.75,0.666667,0.6525,0.648889
mpi_01024-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:33:00,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.97879e-07,441,7.65938e-11,-4.97628e-20,-2.0537e-19,2.31683e-15,-4.83023e-20,-2.53673e-19,10,4,9,10,3.58,8.51,9.1,0.625,0.666667,0.61625,0.613333
mpi_01024-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:46:04,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.96956e-07,441,7.65938e-11,-3.51768e-20,-1.50441e-19,2.31487e-15,-4.05977e-20,-1.91039e-19,10,3,9,9,2.8,8.2,8.83,0.75,0.666667,0.675,0.67
mpi_01024-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:34:41,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.97604e-07,441,7.65938e-11,-3.95646e-20,-1.15884e-19,2.31624e-15,-3.9115e-20,-1.54999e-19,10,2,7,8,2.14,6.72,7.27,0.625,0.666667,0.5725,0.57
mpi_01024-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:35:52,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.87093e-07,442,7.65938e-11,-4.33063e-20,-1.40847e-19,2.29385e-15,-3.94329e-20,-1.8028e-19,10,3,11,12,3.04,10.6,11.51,1,1,0.945,0.941111
mpi_01024-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:46:01,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.89048e-07,442,7.65938e-11,-4.3849e-20,-1.94306e-19,2.29804e-15,-4.82016e-20,-2.42507e-19,10,5,14,15,3.72,12.66,13.74,1.125,1.11111,1.1175,1.11333
mpi_01024-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:37:38,32,1024,0.454204,0.458642,0.016723,9.8639e-07,3,0.127656,9.65875e-06,4,0.118786,5.25959e-06,4,0.76504,0.0361749,10,0.771332,9.89826e-07,442,7.65938e-11,-3.57932e-20,-1.30561e-19,2.29969e-15,-3.4973e-20,-1.65534e-19,10,4,11,12,3.06,10.69,11.61,0.875,0.888889,0.95375,0.95
mpi_02048-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:01:03,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.94749e-07,440,9.18557e-11,-5.6703e-20,-1.29609e-19,2.71743e-15,-5.43793e-20,-1.83988e-19,10,4,8,8,2.81,6.75,7.14,0.5,0.444444,0.4925,0.481111
mpi_02048-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:03:06,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.94045e-07,440,9.18557e-11,-5.33778e-20,-1.28109e-19,2.71562e-15,-4.14657e-20,-1.69574e-19,10,4,7,7,2.47,5.67,5.98,0.375,0.333333,0.4,0.39
mpi_02048-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:03:16,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.94739e-07,440,9.18557e-11,-5.49346e-20,-1.24906e-19,2.71741e-15,-5.84061e-20,-1.83312e-19,10,2,5,5,1.3,3.96,4.22,0.375,0.333333,0.3325,0.324444
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:46:52,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.93845e-07,440,9.18557e-11,-4.98377e-20,-1.76358e-19,2.7151e-15,-4.80808e-20,-2.24439e-19,10,3,7,8,2.24,6.08,6.46,0.5,0.555556,0.48,0.468889
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:57:07,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.9572e-07,440,9.18557e-11,-5.2156e-20,-1.5952e-19,2.71995e-15,-5.61417e-20,-2.15662e-19,10,4,7,7,2.33,5.29,5.59,0.375,0.333333,0.37,0.362222
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:57:24,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.93846e-07,440,9.18557e-11,-5.51084e-20,-1.79213e-19,2.71511e-15,-4.86904e-20,-2.27903e-19,10,3,6,6,1.7,4.39,4.65,0.375,0.333333,0.33625,0.327778
mpi_02048-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:00:17,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.89383e-07,440,9.18557e-11,-5.66683e-20,-9.65105e-20,2.70371e-15,-5.54213e-20,-1.51932e-19,10,3,6,7,1.99,5.71,6.07,0.375,0.444444,0.465,0.453333
mpi_02048-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:00:05,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.87929e-07,440,9.18557e-11,-4.93282e-20,-1.511e-19,2.6999e-15,-5.3381e-20,-2.04481e-19,10,3,7,7,2.55,5.92,6.23,0.5,0.444444,0.42125,0.408889
mpi_02048-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:01:00,64,2048,0.454204,0.458641,0.016723,1.10734e-06,3,0.128384,9.62414e-06,4,0.119648,4.41286e-06,4,0.787704,0.0358329,10,0.793245,9.89092e-07,440,9.18557e-11,-6.05776e-20,-1.43576e-19,2.70295e-15,-6.57908e-20,-2.09367e-19,10,3,7,8,1.97,5.58,5.92,0.5,0.555556,0.45125,0.438889
mpi_04096-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 24 2017,14:20:12,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.84503e-07,466,1.18202e-10,-6.50125e-20,-2.31344e-19,3.2875e-15,-6.22166e-20,-2.9356e-19,10,4,6,6,1.6,3.48,3.66,0.25,0.222222,0.235,0.228889
mpi_04096-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 24 2017,14:23:21,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.9955e-07,465,1.18203e-10,-5.33217e-20,-1.37855e-19,3.33569e-15,-5.22944e-20,-1.90149e-19,10,5,7,8,3.3,5.28,5.47,0.25,0.333333,0.2475,0.241111
mpi_04096-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 24 2017,14:26:39,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.99863e-07,465,1.18202e-10,-6.89707e-20,-2.28909e-19,3.33669e-15,-6.28025e-20,-2.91711e-19,10,4,5,6,1.65,3.3,3.47,0.125,0.222222,0.20625,0.202222
mpi_04096-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:49:57,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.99775e-07,465,1.18203e-10,-6.28455e-20,-2.10641e-19,3.33642e-15,-5.67962e-20,-2.67437e-19,10,3,5,6,2.05,4.02,4.21,0.25,0.333333,0.24625,0.24
mpi_04096-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:50:01,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.97379e-07,465,1.18202e-10,-5.77699e-20,-2.59814e-19,3.32875e-15,-5.65909e-20,-3.16404e-19,10,5,7,7,3.28,5.31,5.51,0.25,0.222222,0.25375,0.247778
mpi_04096-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:53:47,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.84277e-07,466,1.18202e-10,-6.25727e-20,-2.47621e-19,3.28678e-15,-5.8358e-20,-3.05979e-19,10,4,5,6,1.72,3.47,3.63,0.125,0.222222,0.21875,0.212222
mpi_04096-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:55:53,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370506,10,0.800683,9.85371e-07,466,1.18202e-10,-6.32001e-20,-1.9675e-19,3.29028e-15,-6.49252e-20,-2.61675e-19,10,4,6,6,2,3.87,4.04,0.25,0.222222,0.23375,0.226667
mpi_04096-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 24 2017,14:10:56,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.93443e-07,465,1.18203e-10,-5.81565e-20,-2.04926e-19,3.31606e-15,-5.92972e-20,-2.64224e-19,10,6,8,8,3.3,5.44,5.66,0.25,0.222222,0.2675,0.262222
mpi_04096-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 24 2017,14:14:23,128,4096,0.454204,0.458641,0.016723,1.27232e-06,3,0.129058,9.95759e-06,4,0.120075,4.4915e-06,4,0.795808,0.0370507,10,0.800683,9.95692e-07,465,1.18203e-10,-6.49395e-20,-1.85885e-19,3.32329e-15,-6.20561e-20,-2.47941e-19,10,4,6,6,1.84,3.65,3.82,0.25,0.222222,0.22625,0.22
