#decomposeParDict,method,fvSolution,solveBatch,log,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
mpi_00064-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:22:43,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423657,14,0.851105,9.90335e-07,459,1.27265e-09,1.54345e-20,-7.93431e-19,2.98661e-14,1.64595e-20,-7.76972e-19,52,4,97,99,2.77,95.9,97.77,1.86,1.86275,1.8626,1.86275
mpi_00064-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:23:48,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423658,14,0.851105,9.88909e-07,459,1.27265e-09,1.11538e-20,-1.3358e-19,2.98232e-14,1.66664e-20,-1.16914e-19,52,4,89,91,2.25,86.55,88.23,1.7,1.70588,1.686,1.68588
mpi_00064-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:16:15,2,64,0.445928,0.46219,0.003552,3.70699e-06,2,0.135411,1.25479e-06,4,0.10786,6.90402e-07,4,0.613685,0.0293901,14,0.589191,9.96317e-07,509,1.28855e-09,-6.99695e-20,-2.04444e-19,4.35046e-14,-7.60536e-20,-2.80498e-19,52,4,75,77,2.54,72.92,74.54,1.42,1.43137,1.4076,1.41176
mpi_00064-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:32:46,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423659,14,0.851105,9.92467e-07,459,1.27265e-09,-1.19863e-20,3.28978e-20,2.99304e-14,-4.13097e-21,2.87668e-20,52,4,87,89,2.11,84.58,86.21,1.66,1.66667,1.6494,1.64902
mpi_00064-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:46:20,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423657,14,0.851105,9.878e-07,459,1.27265e-09,-1.11368e-20,-4.20005e-19,2.97896e-14,-2.04771e-20,-4.40482e-19,52,4,79,81,2.13,77.02,78.51,1.5,1.5098,1.4978,1.49765
mpi_00064-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:17:29,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423659,14,0.851105,9.35476e-07,460,1.27265e-09,1.73098e-20,-4.46185e-20,2.8213e-14,3.7392e-20,-7.22658e-21,52,5,114,117,3.08,111.87,114.03,2.18,2.19608,2.1758,2.17549
mpi_00064-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:18:43,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423659,14,0.851105,9.35441e-07,460,1.27265e-09,-2.02306e-20,1.6792e-19,2.82123e-14,-9.90239e-21,1.58018e-19,52,5,123,125,2.87,120.73,123.1,2.36,2.35294,2.3572,2.35745
mpi_00064-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:18:41,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423658,14,0.851105,9.35612e-07,460,1.27265e-09,-4.47215e-21,-6.26991e-20,2.82169e-14,-1.99608e-20,-8.26598e-20,52,5,114,117,2.89,112.22,114.4,2.18,2.19608,2.1866,2.18647
mpi_00128-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:28:13,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.94821e-07,451,1.40703e-09,-8.79343e-20,-2.87165e-18,3.38171e-14,-1.00459e-19,-2.97211e-18,52,4,24,25,2.2,22.62,23.19,0.4,0.411765,0.4084,0.411569
mpi_00128-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:28:33,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415593,15,0.856873,9.9499e-07,451,1.40703e-09,-1.05435e-19,-1.959e-18,3.38228e-14,-7.89022e-20,-2.0379e-18,52,3,27,28,1.33,24.89,25.57,0.48,0.490196,0.4712,0.475294
mpi_00128-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:30:05,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.96576e-07,451,1.40702e-09,-9.77591e-20,-2.10143e-18,3.38768e-14,-9.99805e-20,-2.20141e-18,52,2,22,23,1.16,21.3,21.85,0.4,0.411765,0.4028,0.405686
mpi_00128-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:24:18,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.88735e-07,451,1.40703e-09,-1.10706e-19,-1.95806e-18,3.36102e-14,-9.14349e-20,-2.04949e-18,52,2,20,21,1.17,19.09,19.58,0.36,0.372549,0.3584,0.36098
mpi_00128-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:50:32,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415593,15,0.856873,9.96224e-07,451,1.40703e-09,-1.30185e-19,-2.32127e-18,3.38648e-14,-1.51956e-19,-2.47323e-18,52,3,24,24,1.27,21.57,22.11,0.42,0.411765,0.406,0.408627
mpi_00128-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:50:36,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.96607e-07,451,1.40702e-09,-9.83709e-20,-2.0381e-18,3.38778e-14,-1.10877e-19,-2.14897e-18,52,2,20,21,1.05,18.67,19.16,0.36,0.372549,0.3524,0.355098
mpi_00128-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:25:28,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818012,2.37131e-06,4,0.104507,1.44812e-06,4,0.854931,0.0415593,15,0.856873,9.84992e-07,451,1.40703e-09,-9.20835e-20,-2.48478e-18,3.34835e-14,-9.20911e-20,-2.57687e-18,52,4,32,33,2.31,30.82,31.64,0.56,0.568627,0.5702,0.575098
mpi_00128-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:26:46,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.94074e-07,451,1.40702e-09,-1.0663e-19,-2.71742e-18,3.37926e-14,-9.00836e-20,-2.8075e-18,52,3,37,38,1.46,35.39,36.36,0.68,0.686275,0.6786,0.684314
mpi_00128-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:27:59,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.9401e-07,451,1.40703e-09,-8.50826e-20,-2.34104e-18,3.37898e-14,-8.97962e-20,-2.43084e-18,52,4,32,33,2.36,31.08,31.89,0.56,0.568627,0.5744,0.57902
mpi_00256-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:32:52,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87701e-07,269,1.75211e-09,-1.08708e-19,-5.71917e-18,4.47155e-14,-1.09524e-19,-5.8287e-18,52,1,10,10,0.81,9.11,9.27,0.18,0.176471,0.166,0.165882
mpi_00256-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:33:06,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87747e-07,269,1.75211e-09,-1.19963e-19,-6.11805e-18,4.4717e-14,-1.31298e-19,-6.24935e-18,52,2,11,11,1.09,9.75,9.92,0.18,0.176471,0.1732,0.173137
mpi_00256-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:33:46,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87733e-07,269,1.75211e-09,-1.54159e-19,-5.93025e-18,4.47169e-14,-1.44254e-19,-6.07451e-18,52,2,10,11,1.1,9.1,9.26,0.16,0.176471,0.16,0.16
mpi_00256-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:30:48,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87743e-07,269,1.75211e-09,-1.50362e-19,-5.20127e-18,4.47173e-14,-1.64412e-19,-5.36569e-18,52,1,10,10,0.94,9.13,9.28,0.18,0.176471,0.1638,0.163529
mpi_00256-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:51:21,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87733e-07,269,1.75211e-09,-1.08403e-19,-5.49542e-18,4.47168e-14,-1.13599e-19,-5.60902e-18,52,3,11,12,1.4,9.97,10.14,0.16,0.176471,0.1714,0.171373
mpi_00256-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:51:53,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87725e-07,269,1.75211e-09,-1.53381e-19,-6.24254e-18,4.47166e-14,-1.32615e-19,-6.37515e-18,52,2,10,10,0.64,8.45,8.6,0.16,0.156863,0.1562,0.156078
mpi_00256-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:30:53,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87825e-07,269,1.75211e-09,-1.41585e-19,-5.5261e-18,4.47212e-14,-1.36889e-19,-5.66299e-18,52,2,11,11,1.5,10.49,10.66,0.18,0.176471,0.1798,0.179608
mpi_00256-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:31:33,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87675e-07,269,1.75211e-09,-1.47947e-19,-4.9113e-18,4.47145e-14,-1.40733e-19,-5.05203e-18,52,2,12,12,1.69,11.23,11.42,0.2,0.196078,0.1908,0.190784
mpi_00256-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:32:40,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87678e-07,269,1.75211e-09,-1.47166e-19,-6.30205e-18,4.47147e-14,-1.40487e-19,-6.44253e-18,52,2,10,11,1.53,10.41,10.58,0.16,0.176471,0.1776,0.177451
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:52:16,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394337,14,0.867843,9.6594e-07,270,2.00478e-09,-1.89244e-19,-5.50062e-18,5.1156e-14,-2.06035e-19,-5.70666e-18,52,1,6,6,1.24,5.63,5.72,0.1,0.0980392,0.0878,0.0878431
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:09:22,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394338,14,0.867843,9.73456e-07,270,2.00478e-09,-1.44486e-19,-6.11309e-18,5.15404e-14,-1.54688e-19,-6.26777e-18,52,2,7,7,1.37,5.58,5.67,0.1,0.0980392,0.0842,0.0843137
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,08:11:16,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394337,14,0.867843,9.66715e-07,270,2.00478e-09,-1.63534e-19,-4.63242e-18,5.11185e-14,-1.43726e-19,-4.77614e-18,52,2,7,7,0.82,5.04,5.12,0.1,0.0980392,0.0844,0.0843137
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:35:17,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394338,14,0.867843,9.62258e-07,270,2.00478e-09,-1.61079e-19,-5.65716e-18,5.08906e-14,-1.48351e-19,-5.80551e-18,52,2,6,6,1.24,5.7,5.79,0.08,0.0784314,0.0892,0.0892157
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:53:05,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394337,14,0.867843,9.7826e-07,270,2.00478e-09,-1.44367e-19,-4.62952e-18,5.1786e-14,-1.37102e-19,-4.76662e-18,52,2,6,6,1.49,5.77,5.86,0.08,0.0784314,0.0856,0.0856863
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,06:53:54,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394337,14,0.867843,9.63757e-07,270,2.00478e-09,-1.66498e-19,-5.78882e-18,5.09672e-14,-1.38129e-19,-5.92695e-18,52,1,6,6,1.12,5.26,5.35,0.1,0.0980392,0.0828,0.0829412
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:35:32,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394337,14,0.867843,9.58956e-07,270,2.00478e-09,-1.57864e-19,-4.3728e-18,5.07219e-14,-1.40691e-19,-4.51349e-18,52,3,8,8,0.8,5.34,5.43,0.1,0.0980392,0.0908,0.0907843
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:37:16,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394337,14,0.867843,9.62267e-07,270,2.00478e-09,-1.79009e-19,-5.74035e-18,5.08911e-14,-1.76179e-19,-5.91653e-18,52,3,8,8,2.37,6.86,6.95,0.1,0.0980392,0.0898,0.0898039
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196-a,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,07:49:55,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394338,14,0.867843,9.6561e-07,270,2.00479e-09,-1.67878e-19,-5.6496e-18,5.1062e-14,-1.82321e-19,-5.83192e-18,52,2,7,7,0.79,5.15,5.24,0.1,0.0980392,0.0872,0.0872549
mpi_01024-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258-a,log.pimpleFoam.No1,4.1IAR,Nov 23 2017,05:37:33,32,1024,0.445924,0.461485,0.00355201,7.44914e-06,2,0.110168,4.80778e-06,4,0.113642,2.88012e-06,4,0.903193,0.038803,13,0.902172,9.64658e-07,598,2.33134e-09,-1.56566e-19,-7.75982e-18,5.79781e-14,-1.65307e-19,-7.92513e-18,52,2,5,5,0.43,3.72,3.84,0.06,0.0588235,0.0658,0.0668627
