#decomposeParDict,method,fvSolution,solveBatch,log,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
mpi_00064-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:44:50,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423657,14,0.851105,9.90335e-07,459,1.27265e-09,1.54345e-20,-7.93431e-19,2.98661e-14,1.64595e-20,-7.76972e-19,52,4,95,96,2.41,92.71,94.5,1.82,1.80392,1.806,1.80569
mpi_00064-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:47:48,2,64,0.445924,0.461505,0.003552,3.70659e-06,2,0.0891693,5.8952e-07,4,0.104192,7.04581e-08,5,0.658096,0.0314357,14,0.640335,9.55284e-07,457,1.26264e-09,-2.62233e-20,-2.91848e-19,3.83358e-14,-3.43044e-20,-3.26152e-19,52,4,84,85,2.22,82.02,83.69,1.6,1.58824,1.596,1.59745
mpi_00064-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,15:43:13,2,64,0.445926,0.46222,0.003552,3.70618e-06,2,0.131933,1.50481e-06,4,0.117895,9.2935e-07,4,0.662806,0.031941,14,0.640739,9.82868e-07,461,1.28469e-09,-8.37531e-20,-1.45828e-18,3.94357e-14,-9.14681e-20,-1.54975e-18,52,5,78,80,2.67,75.85,77.33,1.46,1.47059,1.4636,1.46392
mpi_00064-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,15:43:49,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423659,14,0.851105,9.92467e-07,459,1.27265e-09,-1.19863e-20,3.28978e-20,2.99304e-14,-4.13097e-21,2.87668e-20,52,5,88,90,2.27,85.21,86.83,1.66,1.66667,1.6588,1.65804
mpi_00064-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,15:45:27,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423657,14,0.851105,9.878e-07,459,1.27265e-09,-1.11368e-20,-4.20005e-19,2.97896e-14,-2.04771e-20,-4.40482e-19,52,5,79,80,1.87,76.02,77.51,1.48,1.47059,1.483,1.48314
mpi_00064-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,15:45:54,2,64,0.445924,0.461498,0.003552,3.70677e-06,2,0.086409,9.58756e-07,4,0.104396,3.48691e-06,4,0.720479,0.0349694,14,0.707859,9.95923e-07,469,1.26887e-09,-3.42015e-20,-2.21498e-20,3.61473e-14,-5.30646e-20,-7.52144e-20,52,5,114,116,2.77,111.08,113.28,2.18,2.17647,2.1662,2.16686
mpi_00064-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,15:46:33,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423659,14,0.851105,9.35441e-07,460,1.27265e-09,-2.02306e-20,1.6792e-19,2.82123e-14,-9.90239e-21,1.58018e-19,52,6,125,128,3.37,122,124.35,2.38,2.39216,2.3726,2.37216
mpi_00064-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:44:40,2,64,0.445924,0.461484,0.003552,3.70672e-06,2,0.0794955,1.65631e-06,4,0.103941,2.58029e-06,4,0.849616,0.0423658,14,0.851105,9.35612e-07,460,1.27265e-09,-4.47215e-21,-6.26991e-20,2.82169e-14,-1.99608e-20,-8.26598e-20,52,4,113,115,2.95,111.49,113.65,2.18,2.17647,2.1708,2.17059
mpi_00128-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:19:33,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.94821e-07,451,1.40703e-09,-8.79343e-20,-2.87165e-18,3.38171e-14,-1.00459e-19,-2.97211e-18,52,3,23,24,1.06,21.2,21.76,0.4,0.411765,0.4028,0.405882
mpi_00128-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:20:14,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415593,15,0.856873,9.9499e-07,451,1.40703e-09,-1.05435e-19,-1.959e-18,3.38228e-14,-7.89022e-20,-2.0379e-18,52,4,27,28,1.75,25.48,26.13,0.46,0.470588,0.4746,0.478039
mpi_00128-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:20:41,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.96576e-07,451,1.40702e-09,-9.77591e-20,-2.10143e-18,3.38768e-14,-9.99805e-20,-2.20141e-18,52,3,23,24,0.97,20.81,21.36,0.4,0.411765,0.3968,0.399804
mpi_00128-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:52:04,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.88735e-07,451,1.40703e-09,-1.10706e-19,-1.95806e-18,3.36102e-14,-9.14349e-20,-2.04949e-18,52,3,20,21,0.9,18.58,19.06,0.34,0.352941,0.3536,0.356078
mpi_00128-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:15:03,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415593,15,0.856873,9.96224e-07,451,1.40703e-09,-1.30185e-19,-2.32127e-18,3.38648e-14,-1.51956e-19,-2.47323e-18,52,4,24,24,1.44,21.27,21.81,0.4,0.392157,0.3966,0.399412
mpi_00128-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:16:33,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.96607e-07,451,1.40702e-09,-9.83709e-20,-2.0381e-18,3.38778e-14,-1.10877e-19,-2.14897e-18,52,3,20,21,1.09,18.61,19.08,0.34,0.352941,0.3504,0.352745
mpi_00128-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:17:53,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818012,2.37131e-06,4,0.104507,1.44812e-06,4,0.854931,0.0415593,15,0.856873,9.84992e-07,451,1.40703e-09,-9.20835e-20,-2.48478e-18,3.34835e-14,-9.20911e-20,-2.57687e-18,52,3,32,33,2.02,30.38,31.18,0.58,0.588235,0.5672,0.571765
mpi_00128-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:18:31,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.94074e-07,451,1.40702e-09,-1.0663e-19,-2.71742e-18,3.37926e-14,-9.00836e-20,-2.8075e-18,52,4,37,38,1.91,35.34,36.3,0.66,0.666667,0.6686,0.674314
mpi_00128-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:19:05,4,128,0.445924,0.461484,0.003552,4.18648e-06,2,0.0818013,2.37131e-06,4,0.104507,1.44813e-06,4,0.854931,0.0415592,15,0.856873,9.9401e-07,451,1.40703e-09,-8.50826e-20,-2.34104e-18,3.37898e-14,-8.97962e-20,-2.43084e-18,52,3,32,33,1.34,29.72,30.54,0.58,0.588235,0.5676,0.572549
mpi_00256-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:28:39,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87701e-07,269,1.75211e-09,-1.08708e-19,-5.71917e-18,4.47155e-14,-1.09524e-19,-5.8287e-18,52,3,11,11,1.06,9.31,9.46,0.16,0.156863,0.165,0.164706
mpi_00256-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:28:47,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87747e-07,269,1.75211e-09,-1.19963e-19,-6.11805e-18,4.4717e-14,-1.31298e-19,-6.24935e-18,52,2,11,11,1.09,9.52,9.68,0.18,0.176471,0.1686,0.168431
mpi_00256-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:28:58,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87733e-07,269,1.75211e-09,-1.54159e-19,-5.93025e-18,4.47169e-14,-1.44254e-19,-6.07451e-18,52,2,10,10,0.98,8.85,9,0.16,0.156863,0.1574,0.157255
mpi_00256-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:57:31,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87743e-07,269,1.75211e-09,-1.50362e-19,-5.20127e-18,4.47173e-14,-1.64412e-19,-5.36569e-18,52,2,10,10,1.2,9.45,9.62,0.16,0.156863,0.165,0.165098
mpi_00256-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:21:53,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87733e-07,269,1.75211e-09,-1.08403e-19,-5.49542e-18,4.47168e-14,-1.13599e-19,-5.60902e-18,52,2,10,10,0.88,9.23,9.38,0.16,0.156863,0.167,0.166667
mpi_00256-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:22:13,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87725e-07,269,1.75211e-09,-1.53381e-19,-6.24254e-18,4.47166e-14,-1.32615e-19,-6.37515e-18,52,2,10,10,0.57,8.32,8.47,0.16,0.156863,0.155,0.154902
mpi_00256-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:59:04,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87825e-07,269,1.75211e-09,-1.41585e-19,-5.5261e-18,4.47212e-14,-1.36889e-19,-5.66299e-18,52,2,11,11,0.79,9.54,9.71,0.18,0.176471,0.175,0.174902
mpi_00256-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:23:40,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87675e-07,269,1.75211e-09,-1.47947e-19,-4.9113e-18,4.47145e-14,-1.40733e-19,-5.05203e-18,52,3,12,12,1.01,10.21,10.39,0.18,0.176471,0.184,0.183922
mpi_00256-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:27:35,8,256,0.445924,0.461484,0.003552,5.04286e-06,2,0.0972347,4.13606e-06,4,0.105341,9.92783e-07,4,0.849455,0.0420934,14,0.853323,9.87678e-07,269,1.75211e-09,-1.47166e-19,-6.30205e-18,4.47147e-14,-1.40487e-19,-6.44253e-18,52,2,11,11,1.06,9.9,10.06,0.18,0.176471,0.1768,0.176471
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:07:21,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394337,14,0.867843,9.6594e-07,270,2.00478e-09,-1.89244e-19,-5.50062e-18,5.1156e-14,-2.06035e-19,-5.70666e-18,52,1,6,6,0.93,5.34,5.43,0.1,0.0980392,0.0882,0.0882353
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:08:39,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394338,14,0.867843,9.73456e-07,270,2.00478e-09,-1.44486e-19,-6.11309e-18,5.15404e-14,-1.54688e-19,-6.26777e-18,52,2,6,6,1.11,5.41,5.49,0.08,0.0784314,0.086,0.0858824
mpi_00512-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:09:06,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394337,14,0.867843,9.66715e-07,270,2.00478e-09,-1.63534e-19,-4.63242e-18,5.11185e-14,-1.43726e-19,-4.77614e-18,52,2,7,7,1.34,5.55,5.64,0.1,0.0980392,0.0842,0.0843137
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:01:57,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394338,14,0.867843,9.62258e-07,270,2.00478e-09,-1.61079e-19,-5.65716e-18,5.08906e-14,-1.48351e-19,-5.80551e-18,52,2,6,7,1.28,5.76,5.86,0.08,0.0980392,0.0896,0.0898039
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:29:58,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394337,14,0.867843,9.7826e-07,270,2.00478e-09,-1.44367e-19,-4.62952e-18,5.1786e-14,-1.37102e-19,-4.76662e-18,52,2,7,7,1.19,5.52,5.61,0.1,0.0980392,0.0866,0.0866667
mpi_00512-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:03:33,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394337,14,0.867843,9.63757e-07,270,2.00478e-09,-1.66498e-19,-5.78882e-18,5.09672e-14,-1.38129e-19,-5.92695e-18,52,2,6,6,1.35,5.49,5.57,0.08,0.0784314,0.0828,0.0827451
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:04:55,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394337,14,0.867843,9.58956e-07,270,2.00478e-09,-1.57864e-19,-4.3728e-18,5.07219e-14,-1.40691e-19,-4.51349e-18,52,3,7,7,0.84,5.44,5.53,0.08,0.0784314,0.092,0.0919608
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:06:13,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.3694e-06,4,0.871956,0.0394337,14,0.867843,9.62267e-07,270,2.00478e-09,-1.79009e-19,-5.74035e-18,5.08911e-14,-1.76179e-19,-5.91653e-18,52,2,7,7,1.21,5.63,5.74,0.1,0.0980392,0.0884,0.0888235
mpi_00512-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:35:22,16,512,0.445924,0.461484,0.00355201,6.18476e-06,2,0.109945,2.11449e-06,4,0.117733,1.36939e-06,4,0.871956,0.0394338,14,0.867843,9.6561e-07,270,2.00479e-09,-1.67878e-19,-5.6496e-18,5.1062e-14,-1.82321e-19,-5.83192e-18,52,2,6,6,1.29,5.78,5.87,0.08,0.0784314,0.0898,0.0898039
mpi_01024-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,16:55:36,32,1024,0.445924,0.461485,0.00355201,7.44914e-06,2,0.110168,4.80778e-06,4,0.113642,2.88012e-06,4,0.903193,0.038803,13,0.902172,9.64658e-07,598,2.33134e-09,-1.56566e-19,-7.75982e-18,5.79781e-14,-1.65307e-19,-7.92513e-18,52,2,5,5,0.96,4.31,4.43,0.06,0.0588235,0.067,0.0680392
mpi_01024-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No2,4.1IAR,Nov 20 2017,17:55:05,32,1024,0.445924,0.461485,0.00355201,7.44914e-06,2,0.110168,4.80778e-06,4,0.113642,2.88012e-06,4,0.903193,0.038803,13,0.902172,9.64658e-07,598,2.33134e-09,-1.56566e-19,-7.75982e-18,5.79781e-14,-1.65307e-19,-7.92513e-18,52,2,5,5,0.81,4.22,4.35,0.06,0.0588235,0.0682,0.0694118
