#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625288.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:07:44,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0713466,2.74181e-06,4,0.0955282,2.13824e-06,4,0.830201,0.0270234,2,0.825182,9.39094e-07,35,7.28987e-10,-1.60171e-19,-9.88311e-20,2.53268e-14,4.05972e-20,-5.82339e-20,52,7.76,320.86,326.87,8,321,327
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625296.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:20:39,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0713466,2.74181e-06,4,0.0955282,2.13824e-06,4,0.830201,0.0270234,2,0.825182,9.39094e-07,35,7.28987e-10,-1.60171e-19,-9.88311e-20,2.53268e-14,4.05972e-20,-5.82339e-20,52,7.79,321.55,327.58,8,322,328
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809901.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:23:02,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0713466,2.74181e-06,4,0.0955282,2.13824e-06,4,0.830201,0.0270234,2,0.825182,9.39094e-07,35,7.28987e-10,-1.60171e-19,-9.88311e-20,2.53268e-14,4.05972e-20,-5.82339e-20,52,7.75,320.44,326.45,8,321,327
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809914.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:29:37,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0713466,2.74181e-06,4,0.0955282,2.13824e-06,4,0.830201,0.0270234,2,0.825182,9.39094e-07,35,7.28987e-10,-1.60171e-19,-9.88311e-20,2.53268e-14,4.05972e-20,-5.82339e-20,52,7.79,328.57,334.57,8,328,334
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809927.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:33:36,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0713466,2.74181e-06,4,0.0955282,2.13824e-06,4,0.830201,0.0270234,2,0.825182,9.39094e-07,35,7.28987e-10,-1.60171e-19,-9.88311e-20,2.53268e-14,4.05972e-20,-5.82339e-20,52,7.89,321.01,327.01,8,321,328
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.1625299.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:22:58,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0716643,2.75546e-06,4,0.0955419,2.14455e-06,4,0.830661,0.039219,14,0.831432,9.93609e-07,249,1.05819e-09,2.32318e-20,-3.05268e-18,2.72126e-14,2.41582e-21,-3.05026e-18,52,9.38,367.31,374.36,9,367,374
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.1625302.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:29:03,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0716643,2.75546e-06,4,0.0955419,2.14455e-06,4,0.830661,0.039219,14,0.831432,9.93609e-07,249,1.05819e-09,2.32318e-20,-3.05268e-18,2.72126e-14,2.41582e-21,-3.05026e-18,52,9.37,368.86,375.89,9,369,376
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809872.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:07:40,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0716643,2.75546e-06,4,0.0955419,2.14455e-06,4,0.830661,0.039219,14,0.831432,9.93609e-07,249,1.05819e-09,2.32318e-20,-3.05268e-18,2.72126e-14,2.41582e-21,-3.05026e-18,52,9.4,367.36,374.39,10,368,375
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809890.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:20:31,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0716643,2.75546e-06,4,0.0955419,2.14455e-06,4,0.830661,0.039219,14,0.831432,9.93609e-07,249,1.05819e-09,2.32318e-20,-3.05268e-18,2.72126e-14,2.41582e-21,-3.05026e-18,52,9.38,366.92,373.94,10,368,375
n_00008/mpi_00020/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809926.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:33:27,20,2995200,0.445924,0.461484,0.003552,3.19102e-06,2,0.0716643,2.75546e-06,4,0.0955419,2.14455e-06,4,0.830661,0.039219,14,0.831432,9.93609e-07,249,1.05819e-09,2.32318e-20,-3.05268e-18,2.72126e-14,2.41582e-21,-3.05026e-18,52,9.46,368.03,375.06,9,368,375
