#No,nProcs,solver,executionTimePerTimeStepAve[s],clockTimePerTimeStepAve[s],executionTimePerTimeStepAve/No1,clockTimePerTimeStepAve/No1
1,240,PCG-DIC,0.98672000000000004,0.98799999999999988,1.0,1.0
2,480,PCG-DIC,1.0799999999999998,1.0879999999999999,1.0945354305172692,1.1012145748987854
3,160,PCG-DIC,1.66736,1.6679999999999999,1.6898005513215502,1.6882591093117409
4,200,PCG-DIC,1.7369999999999997,1.7400000000000002,1.7603778174152744,1.7611336032388669
5,120,PCG-DIC,3.3072000000000004,3.3079999999999998,3.3517107183395494,3.3481781376518223
6,80,PCG-DIC,3.6272400000000005,3.6360000000000001,3.6760580509161671,3.6801619433198387
7,40,PCG-DIC,7.5518799999999997,7.556,7.6535187287173656,7.6477732793522275
8,60,PCG-DIC,7.7302799999999987,7.7319999999999993,7.8343197664991067,7.8259109311740893
9,20,PCG-DIC,24.318919999999999,24.324000000000002,24.646221825847249,24.619433198380573
10,10,PCG-DIC,45.592200000000005,45.648000000000003,46.205813199286531,46.202429149797581
