#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_Jacobi,log.1983668.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,Jacobi,dev,Nov 23 2015,16:48:08,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633583,2.43851e-06,4,0.0973205,9.8948e-07,4,0.785238,0.0220212,5,0.776025,9.70529e-07,67,2.92727e-10,-5.23939e-20,-1.84476e-18,1.2791e-14,-4.77283e-20,-1.89249e-18,52,8.09,314,320.3,9,318,324
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_Jacobi,log.1983721.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,Jacobi,dev,Nov 23 2015,17:05:00,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633583,2.43851e-06,4,0.0973205,9.8948e-07,4,0.785238,0.0220212,5,0.776025,9.70529e-07,67,2.92727e-10,-5.23939e-20,-1.84476e-18,1.2791e-14,-4.77283e-20,-1.89249e-18,52,7.84,307.69,313.94,9,312,318
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_Jacobi,log.1983758.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,Jacobi,dev,Nov 23 2015,17:13:49,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633583,2.43851e-06,4,0.0973205,9.8948e-07,4,0.785238,0.0220212,5,0.776025,9.70529e-07,67,2.92727e-10,-5.23939e-20,-1.84476e-18,1.2791e-14,-4.77283e-20,-1.89249e-18,52,7.83,309.23,315.44,8,313,319
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_Jacobi,log.1983802.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,Jacobi,dev,Nov 23 2015,17:27:25,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633583,2.43851e-06,4,0.0973205,9.8948e-07,4,0.785238,0.0220212,5,0.776025,9.70529e-07,67,2.92727e-10,-5.23939e-20,-1.84476e-18,1.2791e-14,-4.77283e-20,-1.89249e-18,52,9.6,318.1,324.48,11,322,329
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_Jacobi,log.1983837.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,Jacobi,dev,Nov 23 2015,17:35:00,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633583,2.43851e-06,4,0.0973205,9.8948e-07,4,0.785238,0.0220212,5,0.776025,9.70529e-07,67,2.92727e-10,-5.23939e-20,-1.84476e-18,1.2791e-14,-4.77283e-20,-1.89249e-18,52,8.19,314.06,320.35,9,318,324
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1978771.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Nov 20 2015,14:58:03,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,7.45,263.09,266.41,9,310,314
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1979297.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Nov 20 2015,21:11:25,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,19,275.42,278.86,22,322,326
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1979342.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Nov 20 2015,21:23:35,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,7.27,257.56,260.9,9,304,308
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1979387.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Nov 20 2015,21:41:16,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,7.24,260.46,263.7,9,306,310
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1979432.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Nov 20 2015,22:00:38,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,9.6,276.21,279.58,11,326,330
