#No,nProcs,solver,executionTimePerTimeStepAve[s],clockTimePerTimeStepAve[s],executionTimePerTimeStepAve/No1,clockTimePerTimeStepAve/No1
1,36,PCG-AINV,1.2856000000000001,1.3200000000000001,1.0,1.0
2,48,PCG-AINV,1.4045999999999998,1.4239999999999999,1.0925637834474173,1.0787878787878786
3,72,PCG-AINV,1.4266000000000001,1.448,1.1096764156813939,1.0969696969696969
4,36,PCG-diagonal,1.9711199999999998,2.0,1.533229620410703,1.5151515151515151
5,48,PCG-diagonal,2.0827999999999998,2.1000000000000001,1.6200995644057248,1.5909090909090908
6,60,PCG-AINV,2.0964799999999997,2.1079999999999997,1.6307405102675789,1.5969696969696967
7,24,PCG-AINV,2.1084000000000005,2.7040000000000006,1.6400124455507159,2.0484848484848488
8,60,PCG-diagonal,3.3656400000000004,3.3800000000000003,2.617952706907281,2.5606060606060606
9,12,PCG-AINV,2.8386400000000003,3.8280000000000003,2.2080273802115746,2.8999999999999999
10,6,PCG-AINV,3.2725599999999999,4.1999999999999993,2.5455507156191661,3.1818181818181812
11,24,PCG-diagonal,3.5690799999999996,4.4159999999999995,2.7761978842563777,3.3454545454545448
12,3,PCG-AINV,4.9273599999999993,5.9000000000000004,3.8327317983820777,4.4696969696969697
13,12,PCG-diagonal,4.4113199999999999,5.9359999999999999,3.4313316739265711,4.4969696969696971
14,3,GAMG-GaussSeidel,6.0090000000000003,6.0640000000000001,4.6740821406347228,4.5939393939393938
15,3,GAMG-Jacobi,6.0078799999999992,6.0759999999999987,4.673210952084629,4.6030303030303017
16,6,PCG-diagonal,5.1600000000000001,6.6079999999999997,4.0136901057871812,5.0060606060606059
17,6,GAMG-Jacobi,7.1063999999999989,7.1719999999999997,5.5276913503422511,5.4333333333333327
18,6,GAMG-GaussSeidel,7.15184,7.2200000000000006,5.5630367143746104,5.4696969696969697
19,3,PCG-diagonal,7.0194400000000003,8.2959999999999994,5.4600497822028622,6.2848484848484842
20,12,GAMG-GaussSeidel,8.8366000000000007,8.879999999999999,6.8735220908525205,6.7272727272727266
21,12,GAMG-Jacobi,8.8884000000000007,8.9360000000000017,6.9138145612943376,6.7696969696969704
22,24,GAMG-GaussSeidel,9.8762000000000008,9.9199999999999982,7.6821717485998757,7.5151515151515138
23,24,GAMG-Jacobi,9.913920000000001,9.9600000000000009,7.7115121344119482,7.5454545454545459
24,36,GAMG-GaussSeidel,12.00248,12.032,9.3360920970752961,9.1151515151515152
25,36,GAMG-Jacobi,12.21824,12.24,9.50392034847542,9.2727272727272716
26,48,GAMG-GaussSeidel,13.330719999999999,13.368,10.36925948973242,10.127272727272727
27,48,GAMG-Jacobi,13.628240000000002,13.648000000000001,10.60068450528936,10.33939393939394
28,60,GAMG-GaussSeidel,17.521879999999999,17.544,13.629340385812071,13.290909090909091
29,60,GAMG-Jacobi,17.618479999999998,17.636000000000003,13.704480398257621,13.360606060606061
