#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF230_Icc_INTELMPI,2.3.0-f5222ca19ce6,Nov 01 2016,23:37:53,1,36,0.445924,0.461484,0.003552,3.14888e-06,2,0.067553,9.92636e-06,3,0.0912551,2.22095e-06,4,0.849699,0.0302715,2,0.845294,9.65063e-07,34,7.62514e-10,-9.06524e-20,3.55197e-18,2.43355e-14,-8.95265e-20,3.46244e-18,52,4,112,114,2.81,110.52,112.61,2.16,2.15686,2.1542,2.15294
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF230_Icc_SGIMPI,2.3.0-f5222ca19ce6,Nov 01 2016,23:37:43,1,36,0.445924,0.461484,0.003552,3.14888e-06,2,0.067553,9.92636e-06,3,0.0912551,2.22095e-06,4,0.849699,0.0302715,2,0.845294,9.65066e-07,34,7.62514e-10,4.83969e-19,7.99856e-18,2.43356e-14,-1.69067e-19,7.8295e-18,52,4,111,113,2.93,109.32,111.39,2.14,2.13725,2.1278,2.12667
log.pimpleFoam.No2,mpi_0036-method_scotch,scotch,GAMG-DIC,OF230_Icc_SGIMPI,2.3.0-f5222ca19ce6,Nov 02 2016,23:43:20,1,36,0.445924,0.461484,0.003552,3.14888e-06,2,0.067553,9.92636e-06,3,0.0912551,2.22095e-06,4,0.849699,0.0302715,2,0.845294,9.65066e-07,34,7.62514e-10,4.83969e-19,7.99856e-18,2.43356e-14,-1.69067e-19,7.8295e-18,52,5,111,113,2.91,108.79,110.84,2.12,2.11765,2.1176,2.11627
log.pimpleFoam.No3,mpi_0036-method_scotch,scotch,GAMG-DIC,OF230_Icc_SGIMPI,2.3.0-f5222ca19ce6,Nov 03 2016,00:36:02,1,36,0.445924,0.461484,0.003552,3.14888e-06,2,0.067553,9.92636e-06,3,0.0912551,2.22095e-06,4,0.849699,0.0302715,2,0.845294,9.65066e-07,34,7.62514e-10,4.83969e-19,7.99856e-18,2.43356e-14,-1.69067e-19,7.8295e-18,52,4,111,113,2.98,108.94,111,2.14,2.13725,2.1192,2.11804
log.pimpleFoam.No4,mpi_0036-method_scotch,scotch,GAMG-DIC,OF230_Icc_SGIMPI,2.3.0-f5222ca19ce6,Nov 03 2016,00:40:25,1,36,0.445924,0.461484,0.003552,3.14888e-06,2,0.067553,9.92636e-06,3,0.0912551,2.22095e-06,4,0.849699,0.0302715,2,0.845294,9.65069e-07,34,7.62514e-10,-5.8719e-19,4.29498e-18,2.43355e-14,2.46969e-20,4.31968e-18,52,4,109,111,2.78,107.38,109.42,2.1,2.09804,2.092,2.09098
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Gcc_INTELMPI,4.1,Nov 03 2016,12:19:38,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,104,106,2.58,102.38,104.34,2,2,1.996,1.99529
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Gcc_OPENMPI,4.1,Nov 04 2016,15:43:49,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,107,109,2.83,105.98,108.01,2.06,2.05882,2.063,2.06235
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Gcc_Optavx2_INTELMPI,4.1,Nov 03 2016,14:25:52,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.07033,9.79962e-06,3,0.094716,2.67226e-06,4,0.861252,0.0307352,2,0.857451,9.97993e-07,35,7.64079e-10,-6.17629e-20,-1.21346e-18,2.47956e-14,-6.93254e-20,-1.28278e-18,52,4,113,115,2.71,110.6,112.7,2.18,2.17647,2.1578,2.15667
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Gcc_SGIMPI,4.1,Nov 04 2016,12:56:41,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.2594e-20,-2.44888e-18,2.46955e-14,-8.02296e-20,-2.52911e-18,52,5,104,106,2.78,101.16,103.11,1.98,1.98039,1.9676,1.96725
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc1604_INTELMPI,4.1,Nov 01 2016,01:17:19,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,5,105,107,2.66,102.96,104.92,2,2,2.006,2.0051
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc1604_INTELMPI513258,4.1,Nov 01 2016,11:24:00,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,106,107,2.63,103.55,105.51,2.04,2.01961,2.0184,2.01725
log.pimpleFoam.No1,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_INTELMPI,4.1,Oct 30 2016,12:53:36,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,104,106,2.67,102.95,104.94,2,2,2.0056,2.00529
log.pimpleFoam.No2,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_INTELMPI,4.1,Nov 02 2016,09:15:04,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,5,106,108,2.62,103.48,105.44,2.02,2.01961,2.0172,2.01608
