#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.1th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Gcc_INTELMPI,4.1,Nov 03 2016,12:19:38,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,104,106,2.58,102.38,104.34,2,2,1.996,1.99529
log.pimpleFoam.1th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Gcc_OPENMPI,4.1,Nov 04 2016,15:43:49,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,107,109,2.83,105.98,108.01,2.06,2.05882,2.063,2.06235
log.pimpleFoam.1th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Gcc_SGIMPI,4.1,Nov 04 2016,12:56:41,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.2594e-20,-2.44888e-18,2.46955e-14,-8.02296e-20,-2.52911e-18,52,5,104,106,2.78,101.16,103.11,1.98,1.98039,1.9676,1.96725
log.pimpleFoam.1th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_INTELMPI,4.1,Oct 30 2016,12:53:36,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,104,106,2.67,102.95,104.94,2,2,2.0056,2.00529
log.pimpleFoam.2th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_INTELMPI,4.1,Nov 02 2016,09:15:04,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,5,106,108,2.62,103.48,105.44,2.02,2.01961,2.0172,2.01608
log.pimpleFoam.3th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_INTELMPI,4.1,Nov 02 2016,23:43:38,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,5,106,108,2.72,104.07,106.06,2.02,2.01961,2.027,2.02627
log.pimpleFoam.4th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_INTELMPI,4.1,Nov 03 2016,00:36:19,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,4,105,106,2.74,102.74,104.72,2.02,2,2,1.99961
log.pimpleFoam.1th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_OPENMPI,4.1,Nov 05 2016,13:26:23,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.28472e-20,-1.66896e-18,2.46956e-14,-6.80126e-20,-1.73697e-18,52,6,110,112,2.91,106.98,109.01,2.08,2.07843,2.0814,2.08039
log.pimpleFoam.1th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_SGIMPI,4.1,Nov 02 2016,09:03:21,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.2594e-20,-2.44888e-18,2.46955e-14,-8.02296e-20,-2.52911e-18,52,5,104,106,3,102.08,104.04,1.98,1.98039,1.9816,1.98118
log.pimpleFoam.2th,mpi_0036-method_scotch,scotch,GAMG-DIC,OF41_Icc_SGIMPI,4.1,Nov 02 2016,09:10:23,1,36,0.445924,0.461484,0.003552,3.14889e-06,2,0.0703315,9.79995e-06,3,0.0947162,2.67201e-06,4,0.861251,0.0307355,2,0.85746,9.93616e-07,34,7.64076e-10,-6.2594e-20,-2.44888e-18,2.46955e-14,-8.02296e-20,-2.52911e-18,52,4,104,106,2.76,102.74,104.7,2,2,1.9996,1.99882
