#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_0,v1612+,Jan 20 2017,01:31:49,1,8,0.448854,0.459927,0.00320948,9.06307e-07,2,0.0229121,4.6602e-06,3,0.0421296,6.57307e-06,3,0.826734,0.0179857,3,0.828485,9.76528e-07,79,9.72607e-11,-9.34378e-21,-5.39288e-19,5.36101e-15,-3.07156e-21,-5.4236e-19,52,531,25094,25592,526.99,25054.7,25552.5,491.26,491.392,490.554,490.696
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_0,v1612+,Jan 20 2017,01:12:47,1,8,0.448854,0.459927,0.00320948,9.06307e-07,2,0.0229109,4.65998e-06,3,0.042169,6.57751e-06,3,0.826734,0.0180096,3,0.828477,9.39807e-07,73,9.739e-11,-8.6723e-21,-6.15453e-19,5.18636e-15,-7.53602e-21,-6.22989e-19,52,430,25324,25821,425.75,25285,25780.5,497.88,497.863,497.185,497.152
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,GAMG-DIC,v1612+_system_IccKNL_INTELMPI_0,v1612+,Jan 20 2017,01:04:59,1,8,0.448854,0.459927,0.00320948,9.06307e-07,2,0.0229121,4.6602e-06,3,0.0421296,6.57307e-06,3,0.826734,0.0179857,3,0.828485,9.7647e-07,79,9.72607e-11,-1.20082e-20,-5.41465e-19,5.36073e-15,-9.5196e-22,-5.42417e-19,52,577,27212,27751,573.39,27168.9,27707.5,532.7,532.824,531.91,532.041
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,GAMG-DIC,v1612+_system_Icc_INTELMPI_0,v1612+,Jan 19 2017,23:29:25,1,8,0.448854,0.459927,0.00320948,9.06307e-07,2,0.0229109,4.65998e-06,3,0.042169,6.57751e-06,3,0.826734,0.0180096,3,0.828477,9.39807e-07,73,9.739e-11,-8.6723e-21,-6.15453e-19,5.18636e-15,-7.53602e-21,-6.22989e-19,52,465,27741,28285,460.84,27697.7,28241.1,545.52,545.49,544.737,544.711
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,PCG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_0,v1612+,Jan 20 2017,01:44:24,1,8,0.448854,0.459927,0.00320948,9.06308e-07,2,0.0232566,4.69867e-06,3,0.0422812,6.58835e-06,3,0.827528,0.0398709,30,0.832825,9.88922e-07,909,2.16067e-10,-1.95855e-21,-6.19865e-19,5.46762e-15,-1.22747e-20,-6.3214e-19,52,444,26499,27287,440.65,26458.8,27245.8,521.1,526.333,520.363,525.591
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,PCG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_0,v1612+,Jan 20 2017,01:37:32,1,8,0.448854,0.459927,0.00320948,9.06308e-07,2,0.0232566,4.69867e-06,3,0.0422812,6.58835e-06,3,0.827528,0.0398709,30,0.832825,9.98639e-07,909,2.16067e-10,-5.17585e-21,-6.44665e-19,5.52134e-15,-2.07523e-21,-6.4674e-19,52,446,26500,27284,443.64,26497.4,27281.6,521.08,526.235,521.075,526.235
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,PCG-DIC,v1612+_system_IccKNL_INTELMPI_0,v1612+,Jan 20 2017,01:37:30,1,8,0.448854,0.459927,0.00320948,9.06308e-07,2,0.0232566,4.69868e-06,3,0.0422821,6.58843e-06,3,0.827527,0.0398707,30,0.832824,9.99162e-07,909,2.16065e-10,-2.11394e-21,-5.41845e-19,5.52418e-15,-2.77034e-21,-5.44615e-19,52,432,25916,26675,429.32,25875,26632.5,509.68,514.569,508.914,513.788
log.pimpleFoam.No1,mpi_0008-method_scotch,scotch,PCG-DIC,v1612+_system_Icc_INTELMPI_0,v1612+,Jan 20 2017,01:34:23,1,8,0.448854,0.459927,0.00320948,9.06308e-07,2,0.0232566,4.69867e-06,3,0.0422812,6.58835e-06,3,0.827528,0.0398709,30,0.832825,9.98639e-07,909,2.16067e-10,-5.17585e-21,-6.44665e-19,5.52134e-15,-2.07523e-21,-6.4674e-19,52,456,27051,27853,454.71,27044.9,27846.5,531.9,537.196,531.804,537.094
log.pimpleFoam.No1,mpi_0016-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_GccKNL_INTELMPI_0,v1612+,Jan 19 2017,16:12:59,1,16,0.448854,0.459928,0.00320948,1.12306e-06,2,0.0225522,4.80965e-06,3,0.0380696,5.0385e-06,3,0.837846,0.0186467,3,0.839732,9.37392e-07,47,1.24833e-10,-2.7269e-21,-1.06183e-18,6.32524e-15,-3.28196e-21,-1.06511e-18,52,220,8966,9134,216.04,8948.15,9115.96,174.92,174.784,174.642,174.508
log.pimpleFoam.No1,mpi_0016-method_scotch,scotch,GAMG-DIC,v1612+_ThirdParty_Gcc_INTELMPI_0,v1612+,Jan 19 2017,16:11:21,1,16,0.448854,0.459928,0.00320948,1.12306e-06,2,0.0225532,4.80977e-06,3,0.038089,5.04053e-06,3,0.837849,0.018655,3,0.839738,9.86596e-07,55,1.24891e-10,-1.29879e-20,-6.27032e-19,6.63607e-15,-1.23898e-20,-6.39422e-19,52,209,9870,10073,207.2,9852.98,10055,193.22,193.412,192.916,193.094
