#decomposeParDict,method,fvSolution,solveBatch,log,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
mpi_02048-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:41:35,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58775e-06,4,0.137883,8.0126e-06,4,0.734038,0.0347826,8,0.728393,9.92269e-07,332,4.85901e-10,7.16248e-19,3.97273e-17,1.38068e-14,7.09938e-19,4.04372e-17,52,2,4,4,0.95,2.56,2.6,0.04,0.0392157,0.0322,0.0323529
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:28:31,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58774e-06,4,0.137883,8.01259e-06,4,0.734036,0.0347827,8,0.728392,9.5959e-07,323,4.85897e-10,8.14327e-19,4.33515e-17,1.3376e-14,7.78031e-19,4.41295e-17,52,3,5,5,1.01,3.77,3.83,0.04,0.0392157,0.0552,0.0552941
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No2,4.1IAR,Nov 20 2017,18:01:47,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58774e-06,4,0.137883,8.01259e-06,4,0.734036,0.0347827,8,0.728392,9.5959e-07,323,4.85897e-10,8.14327e-19,4.33515e-17,1.3376e-14,7.78031e-19,4.41295e-17,52,3,5,5,0.82,3.54,3.59,0.04,0.0392157,0.0544,0.0543137
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No3,4.1IAR,Nov 20 2017,18:09:34,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58774e-06,4,0.137883,8.01259e-06,4,0.734036,0.0347827,8,0.728392,9.5959e-07,323,4.85897e-10,8.14327e-19,4.33515e-17,1.3376e-14,7.78031e-19,4.41295e-17,52,2,5,5,0.94,3.7,3.75,0.06,0.0588235,0.0552,0.055098
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:30:06,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58774e-06,4,0.137883,8.0126e-06,4,0.734038,0.0347822,8,0.728393,9.62519e-07,361,4.85896e-10,5.72899e-19,2.89862e-17,1.3398e-14,5.2992e-19,2.95161e-17,52,3,5,5,1.62,3.29,3.33,0.04,0.0392157,0.0334,0.0335294
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:31:38,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58773e-06,4,0.137882,8.01256e-06,4,0.734036,0.0347827,8,0.728392,9.74062e-07,363,4.85895e-10,6.31682e-19,3.61594e-17,1.35528e-14,6.07821e-19,3.67672e-17,52,2,4,4,1.05,2.84,2.88,0.04,0.0392157,0.0358,0.0358824
mpi_02048-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No2,4.1IAR,Nov 20 2017,18:14:35,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58773e-06,4,0.137882,8.01256e-06,4,0.734036,0.0347827,8,0.728392,9.74062e-07,363,4.85895e-10,6.31682e-19,3.61594e-17,1.35528e-14,6.07821e-19,3.67672e-17,52,3,5,5,0.86,2.61,2.65,0.04,0.0392157,0.035,0.035098
mpi_02048-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:33:27,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58774e-06,4,0.137883,8.01259e-06,4,0.734037,0.034783,8,0.728393,9.72994e-07,363,4.85907e-10,7.41971e-19,4.14175e-17,1.35424e-14,7.44459e-19,4.2162e-17,52,2,4,4,1.01,3.05,3.09,0.04,0.0392157,0.0408,0.0407843
mpi_02048-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No2,4.1IAR,Nov 20 2017,18:51:52,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58774e-06,4,0.137883,8.01259e-06,4,0.734037,0.034783,8,0.728393,9.72994e-07,363,4.85907e-10,7.41971e-19,4.14175e-17,1.35424e-14,7.44459e-19,4.2162e-17,52,2,4,4,0.81,2.86,2.9,0.04,0.0392157,0.041,0.0409804
mpi_02048-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:34:57,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58774e-06,4,0.137883,8.0126e-06,4,0.734038,0.0347826,8,0.728393,9.83429e-07,360,4.85902e-10,8.15129e-19,4.52586e-17,1.36887e-14,7.46541e-19,4.60052e-17,52,4,5,5,1.82,3.26,3.29,0.02,0.0196078,0.0288,0.0288235
mpi_02048-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 20 2017,17:36:36,64,2048,0.442897,0.464599,0.00403442,9.08505e-07,3,0.139325,9.58775e-06,4,0.137883,8.0126e-06,4,0.734038,0.034783,8,0.728393,9.8311e-07,329,4.85906e-10,7.72255e-19,4.51984e-17,1.36793e-14,7.267e-19,4.59251e-17,52,3,4,4,1.21,2.93,2.97,0.02,0.0196078,0.0344,0.0345098
mpi_04096-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,05:36:03,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41885e-07,5,0.766219,0.0324767,9,0.752983,9.86618e-07,435,7.10886e-10,1.35693e-18,7.03715e-17,2.15526e-14,1.30129e-18,7.16727e-17,52,3,7,7,1.45,5.27,5.34,0.08,0.0784314,0.0764,0.0762745
mpi_04096-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,05:35:36,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.6607e-07,436,7.10884e-10,9.68284e-19,7.28367e-17,2.11031e-14,9.98809e-19,7.38355e-17,52,5,7,7,3.05,5.39,5.44,0.04,0.0392157,0.0468,0.0468627
mpi_04096-method_scotch,scotch,PCGCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,05:37:59,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.68639e-07,436,7.10885e-10,9.90347e-19,7.45056e-17,2.11592e-14,1.0336e-18,7.55392e-17,52,3,6,6,1.39,4.16,4.21,0.06,0.0588235,0.0554,0.0552941
mpi_04096-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,05:29:27,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.63305e-07,436,7.10885e-10,1.09564e-18,8.02624e-17,2.10428e-14,1.08891e-18,8.13514e-17,52,4,8,8,1.69,5.4,5.47,0.08,0.0784314,0.0742,0.0741176
mpi_04096-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 21 2017,23:25:38,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.646e-07,436,7.10884e-10,1.15183e-18,7.78568e-17,2.10713e-14,1.17409e-18,7.90309e-17,52,4,7,7,2.76,5.15,5.2,0.06,0.0588235,0.0478,0.0478431
mpi_04096-method_scotch,scotch,PCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 21 2017,23:32:21,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.68109e-07,436,7.10884e-10,7.48459e-19,6.81123e-17,2.11475e-14,7.17195e-19,6.88295e-17,52,3,6,6,1.33,4.1,4.16,0.06,0.0588235,0.0554,0.0554902
mpi_04096-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc16_0_4_258-Opt-INTELMPI5_1_3_258,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,05:33:40,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.51617e-07,436,7.10884e-10,1.29098e-18,6.77348e-17,2.07878e-14,1.30728e-18,6.90421e-17,52,3,6,6,1.38,4.43,4.49,0.06,0.0588235,0.061,0.0609804
mpi_04096-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_2_174-Opt-MPIMVAPICH2_2_2,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,00:15:26,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.62108e-07,436,7.10884e-10,7.8078e-19,7.18597e-17,2.10165e-14,7.76543e-19,7.26363e-17,52,6,9,9,3.49,5.7,5.74,0.06,0.0588235,0.0442,0.0441176
mpi_04096-method_scotch,scotch,PPCG-FDIC,n32-4.1IAR-system-Icc17_0_4_196-Opt-INTELMPI2017_3_196,log.pimpleFoam.No1,4.1IAR,Nov 22 2017,01:53:06,128,4096,0.442897,0.464599,0.00403442,1.41666e-06,3,0.143729,7.21551e-07,5,0.142581,9.41886e-07,5,0.766219,0.0324767,9,0.752983,9.63057e-07,436,7.10885e-10,8.61654e-19,7.38524e-17,2.10372e-14,8.49135e-19,7.47015e-17,52,4,7,7,1.38,4.31,4.37,0.06,0.0588235,0.0586,0.0586275
