#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No7,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:41:05, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,9,304,308,7.31,254.86,258.02,5.9,5.86275,4.951,4.91588
log.pimpleFoam.No8,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:41:16, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,9,306,310,7.24,260.46,263.7,5.94,5.90196,5.0644,5.02863
log.pimpleFoam.No9,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 20 2015,22:00:33, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,9,303,307,7.33,254.32,257.58,5.88,5.84314,4.9398,4.90686
log.pimpleFoam.No10,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 20 2015,22:00:38, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,11,326,330,9.6,276.21,279.58,6.3,6.2549,5.3322,5.29373
log.pimpleFoam.No11,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 23 2015,12:17:52, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,9,305,309,7.31,251.76,255.01,5.92,5.88235,4.889,4.85686
log.pimpleFoam.No12,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 23 2015,12:17:55, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,8,305,308,7.24,252.15,255.4,5.94,5.88235,4.8982,4.86588
log.pimpleFoam.No13,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 23 2015,15:52:55, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,9,305,309,7.61,260.45,263.78,5.92,5.88235,5.0568,5.02294
log.pimpleFoam.No14,mpi_00003,scotch,PCG-DIC,OF230_Gcc_OpenMPI,dev,Nov 23 2015,15:52:58, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0632041,2.43591e-06,4,0.0972181,9.85245e-07,4,0.786098,0.0383094,30,0.7847,9.88119e-07,548,5.08569e-10,-3.83309e-20,-1.85488e-18,1.4065e-14,-4.05317e-20,-1.89541e-18,52,9,306,310,7.32,257.88,261.13,5.94,5.90196,5.0112,4.97667
log.pimpleFoam.No1,mpi_00003,scotch,PCG-diagonal,OF230_Gcc_OpenMPI,dev,Nov 20 2015,14:57:57, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,29,985,997,18.32,502.95,509.29,19.12,18.9804,9.6926,9.62686
log.pimpleFoam.No2,mpi_00003,scotch,PCG-diagonal,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:11:29, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,11,424,430,9.22,362.21,367.12,8.26,8.21569,7.0598,7.01765
