#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00016/mpi_00016/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320123,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:31:56,16,5992888,0.446267,0.460144,0.00342469,5.12673e-06,2,0.0837271,1.68905e-06,4,0.106703,2.09876e-06,4,0.820466,0.034338,11,0.825711,9.68176e-07,244,1.36895e-09,4.05493e-20,-3.7496e-18,4.33738e-14,8.57329e-22,-3.74874e-18,52,36.49,1449.38,1469.09,38,1457,1477
n_00016/mpi_00016/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320124,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:31:57,16,5992888,0.446267,0.460144,0.00342469,5.12673e-06,2,0.0837271,1.68905e-06,4,0.106703,2.09876e-06,4,0.820466,0.034338,11,0.825711,9.68176e-07,244,1.36895e-09,4.05493e-20,-3.7496e-18,4.33738e-14,8.57329e-22,-3.74874e-18,52,36.03,1447.18,1467.03,38,1456,1476
n_00016/mpi_00016/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320137,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:47:42,16,5992888,0.446267,0.460144,0.00342469,5.12673e-06,2,0.0837271,1.68905e-06,4,0.106703,2.09876e-06,4,0.820466,0.034338,11,0.825711,9.68176e-07,244,1.36895e-09,4.05493e-20,-3.7496e-18,4.33738e-14,8.57329e-22,-3.74874e-18,52,36.72,1448.55,1468.36,38,1457,1477
n_00016/mpi_00016/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320155,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:59:59,16,5992888,0.446267,0.460144,0.00342469,5.12673e-06,2,0.0837271,1.68905e-06,4,0.106703,2.09876e-06,4,0.820466,0.034338,11,0.825711,9.68176e-07,244,1.36895e-09,4.05493e-20,-3.7496e-18,4.33738e-14,8.57329e-22,-3.74874e-18,52,36.83,1448.93,1468.71,38,1456,1476
n_00016/mpi_00016/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320167,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,19:12:35,16,5992888,0.446267,0.460144,0.00342469,5.12673e-06,2,0.0837271,1.68905e-06,4,0.106703,2.09876e-06,4,0.820466,0.034338,11,0.825711,9.68176e-07,244,1.36895e-09,4.05493e-20,-3.7496e-18,4.33738e-14,8.57329e-22,-3.74874e-18,52,36.54,1461.28,1481.23,37,1469,1489
n_00016/mpi_00016/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320174,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,19:24:52,16,5992888,0.446267,0.460144,0.00342469,5.12673e-06,2,0.0837271,1.68905e-06,4,0.106703,2.09876e-06,4,0.820466,0.034338,11,0.825711,9.68176e-07,244,1.36895e-09,4.05493e-20,-3.7496e-18,4.33738e-14,8.57329e-22,-3.74874e-18,52,36.78,1461.52,1481.37,38,1469,1489
n_00016/mpi_00016/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320175,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,19:25:30,16,5992888,0.446267,0.460144,0.00342469,5.12673e-06,2,0.0837271,1.68905e-06,4,0.106703,2.09876e-06,4,0.820466,0.034338,11,0.825711,9.68176e-07,244,1.36895e-09,4.05493e-20,-3.7496e-18,4.33738e-14,8.57329e-22,-3.74874e-18,52,36.48,1462.39,1482.24,38,1469,1489
n_00016/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320112,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:07:28,32,5992888,0.446267,0.460144,0.00342469,4.93105e-06,2,0.0799951,6.75505e-06,4,0.104658,1.10276e-06,4,0.828094,0.0387412,12,0.833904,9.96281e-07,287,1.46091e-09,-3.38294e-19,-1.28006e-19,4.30235e-14,1.95255e-19,6.72486e-20,52,23.13,628.36,640.12,23,629,641
n_00016/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320113,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:07:27,32,5992888,0.446267,0.460144,0.00342469,4.93105e-06,2,0.0799951,6.75505e-06,4,0.104658,1.10276e-06,4,0.828094,0.0387412,12,0.833904,9.96281e-07,287,1.46091e-09,-3.38294e-19,-1.28006e-19,4.30235e-14,1.95255e-19,6.72486e-20,52,23.42,628.46,640.07,25,630,641
n_00016/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320135,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:40:25,32,5992888,0.446267,0.460144,0.00342469,4.93105e-06,2,0.0799951,6.75505e-06,4,0.104658,1.10276e-06,4,0.828094,0.0387412,12,0.833904,9.96281e-07,287,1.46091e-09,-3.38294e-19,-1.28006e-19,4.30235e-14,1.95255e-19,6.72486e-20,52,22.54,628.4,639.97,23,629,641
n_00016/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320153,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,18:59:38,32,5992888,0.446267,0.460144,0.00342469,4.93105e-06,2,0.0799951,6.75505e-06,4,0.104658,1.10276e-06,4,0.828094,0.0387412,12,0.833904,9.96281e-07,287,1.46091e-09,-3.38294e-19,-1.28006e-19,4.30235e-14,1.95255e-19,6.72486e-20,52,23.19,628.12,640.1,24,629,641
n_00016/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.2320165,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 28 2015,19:11:06,32,5992888,0.446267,0.460144,0.00342469,4.93105e-06,2,0.0799951,6.75505e-06,4,0.104658,1.10276e-06,4,0.828094,0.0387412,12,0.833904,9.96281e-07,287,1.46091e-09,-3.38294e-19,-1.28006e-19,4.30235e-14,1.95255e-19,6.72486e-20,52,24.25,630.57,642.55,25,631,643
