#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00008/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.463491,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev,Jan 11 2018,14:29:30,8,2995200,0.452684,0.45898,0.017889,7.00645e-06,2,0.153473,1.74233e-06,5,0.167938,3.63931e-06,4,0.841604,0.0349105,5,0.838163,9.46142e-07,81,9.36936e-10,-3.51404e-20,-8.27877e-19,2.58354e-14,-3.92428e-20,-8.6712e-19,11,8.57,86.59,7.802
n_00008/mpi_00008/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.463491,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev,Jan 11 2018,14:18:03,8,2995200,0.452684,0.45898,0.017889,7.00645e-06,2,0.152705,1.7273e-06,5,0.166406,3.56647e-06,4,0.841875,0.041764,85,0.84034,9.77692e-07,1020,1.12353e-09,-4.28991e-21,-3.76221e-19,3.01278e-14,-6.53122e-21,-3.82753e-19,11,7.41,58.26,5.085
n_00008/mpi_00008/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.463491,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev,Jan 11 2018,14:06:31,8,2995200,0.452684,0.45898,0.017889,7.00645e-06,2,0.152853,1.73238e-06,5,0.166639,3.57807e-06,4,0.841514,0.0417808,46,0.839595,9.6646e-07,628,1.12361e-09,-2.08424e-20,-5.33818e-19,2.98812e-14,-2.33267e-20,-5.57144e-19,11,6.21,35.94,2.973
n_00008/mpi_00008/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.463491,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev,Jan 11 2018,15:06:23,8,2995200,0.451803,0.458983,0.0142051,5.89096e-06,2,0.131285,1.32638e-06,5,0.12757,3.24684e-06,4,0.830548,0.0343409,5,0.830365,9.50721e-07,81,8.88181e-10,-2.71328e-20,-6.86688e-19,2.50394e-14,-2.36328e-20,-7.10321e-19,11,9.78,96.04,8.626
n_00008/mpi_00008/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.463491,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev,Jan 11 2018,14:53:17,8,2995200,0.451803,0.458983,0.0142051,5.89096e-06,2,0.130847,1.32761e-06,5,0.126685,3.21955e-06,4,0.83108,0.0411601,86,0.83255,9.84137e-07,1006,1.06719e-09,-4.1216e-20,-6.46757e-19,2.63785e-14,-4.09342e-20,-6.87691e-19,11,7.94,58.48,5.054
n_00008/mpi_00008/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.463491,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev,Jan 11 2018,14:41:09,8,2995200,0.451803,0.458983,0.0142051,5.89096e-06,2,0.13089,1.32707e-06,5,0.126771,3.22154e-06,4,0.831071,0.0412871,48,0.832043,9.5261e-07,617,1.07011e-09,-2.30118e-20,-3.20624e-19,2.57618e-14,-2.74727e-20,-3.48096e-19,11,7.47,41.29,3.382
