#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992666.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 28 2015,16:26:58,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,12.07,594.56,605.6,15,706,720
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992831.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,07:57:09,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,10.29,557.29,567.86,12,623,635
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992837.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,07:57:45,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,9.89,556.31,566.7,11,622,635
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992863.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,08:23:34,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,10.54,574.14,584.88,11,628,640
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992864.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,08:23:34,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,9.44,555.22,565.63,10,621,633
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992901.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,08:39:28,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,9.31,549.76,560.05,10,620,632
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992910.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,08:39:59,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,9.63,552,562.44,11,623,635
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992919.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,08:40:34,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,11.18,563,573.67,12,622,634
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992926.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,08:40:53,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,10.08,553.62,564.04,11,624,636
n_00016/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_AINV,log.1992933.t2zpbs03,302,164,121,0.001587,0.082524,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,AINV,dev,Dec 29 2015,08:44:08,3,5992888,0.446267,0.460144,0.00342468,1.20342e-06,2,0.0402176,8.25474e-07,4,0.0899735,1.04274e-06,4,0.84125,0.0417983,38,0.841851,9.8383e-07,1143,4.0698e-10,-1.51221e-20,-2.13733e-18,9.67013e-15,-1.60832e-20,-2.15341e-18,52,9.85,555.33,565.81,10,624,636
