#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00004/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.398639,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,19:22:07,4,2995200,0.452684,0.45898,0.017889,6.7977e-06,2,0.152388,1.75594e-06,5,0.163909,3.41065e-06,4,0.847536,0.0303963,5,0.842068,9.52209e-07,73,7.91344e-10,-3.00503e-20,-4.04206e-19,2.50518e-14,-3.56671e-20,-4.39873e-19,11,6.95,56.06,4.911
n_00008/mpi_00004/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.398639,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,19:11:57,4,2995200,0.452684,0.45898,0.017889,6.79771e-06,2,0.151836,1.7432e-06,5,0.163197,3.36924e-06,4,0.847637,0.0420228,86,0.844214,9.78703e-07,1831,1.09645e-09,-2.7383e-20,-2.04337e-19,2.63465e-14,-3.06217e-20,-2.34959e-19,11,4.11,27.35,2.324
n_00008/mpi_00004/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.398639,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,19:02:04,4,2995200,0.452684,0.45898,0.017889,6.79771e-06,2,0.152097,1.7504e-06,5,0.16381,3.39244e-06,4,0.847544,0.0410266,46,0.842963,9.13732e-07,1081,1.07034e-09,-3.55251e-20,-3.17841e-19,2.44291e-14,-3.33251e-20,-3.51166e-19,11,7.49,25.52,1.803
n_00008/mpi_00004/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.398639,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,19:59:59,4,2995200,0.451803,0.458983,0.0142051,5.71251e-06,2,0.131443,1.2803e-06,5,0.124712,2.89337e-06,4,0.833232,0.0299198,5,0.832469,9.65138e-07,72,7.51791e-10,-2.43992e-20,-5.60535e-19,2.45464e-14,-2.59519e-20,-5.86487e-19,11,6.26,61.56,5.53
n_00008/mpi_00004/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.398639,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,19:47:14,4,2995200,0.451803,0.458983,0.0142051,5.71251e-06,2,0.131128,1.28444e-06,5,0.12434,2.88313e-06,4,0.833591,0.0411936,87,0.834685,9.85085e-07,1831,1.03762e-09,-5.10651e-20,-6.43323e-19,2.5612e-14,-4.8311e-20,-6.91633e-19,11,3.68,31.15,2.747
n_00008/mpi_00004/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.398639,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,19:35:04,4,2995200,0.451803,0.458983,0.0142051,5.71251e-06,2,0.131285,1.28476e-06,5,0.124655,2.88999e-06,4,0.83373,0.0402793,46,0.833837,9.55235e-07,1080,1.01443e-09,-2.38805e-20,-4.09818e-19,2.46737e-14,-2.3725e-20,-4.33543e-19,11,3.11,25.02,2.191
