#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExectutionTime0(s),ExectutionTime1(s),ExectutionTime/Steps(s)
n_00008/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.1709159,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,19:42:48,32,2995200,0.452684,0.458978,0.017889,7.53146e-07,3,0.142892,9.83752e-06,4,0.138533,5.14558e-06,4,0.734309,0.03287,4,0.732674,9.15941e-07,69,8.78833e-11,-1.13166e-19,-2.45941e-18,2.51964e-15,-1.08107e-19,-2.56752e-18,11,15.9,127.31,11.141
n_00008/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_diagonal,log.pimpleFoam.1709159,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,19:29:48,32,2995200,0.452684,0.458978,0.017889,7.53146e-07,3,0.142939,9.83737e-06,4,0.138534,5.15245e-06,4,0.734225,0.0358693,40,0.733214,9.92238e-07,1696,9.60157e-11,-1.24568e-19,-2.50414e-18,2.73362e-15,-1.31348e-19,-2.63549e-18,11,6.6,21.85,1.525
n_00008/mpi_00032/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-solver_PCG-preconditioner_DIC,log.pimpleFoam.1709159,240,130,96,0.002000,0.022000,scotch,-,-,-,laminar,laminar,cubeRootVol,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,19:16:41,32,2995200,0.452684,0.458978,0.017889,7.53146e-07,3,0.142953,9.83591e-06,4,0.138554,5.15139e-06,4,0.734184,0.0351203,22,0.731775,9.94103e-07,556,9.39789e-11,-1.0942e-19,-2.11687e-18,2.91063e-15,-1.06169e-19,-2.22304e-18,11,13.29,22.28,0.899
n_00008/mpi_00032/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_GAMG-smoother_GaussSeidel,log.pimpleFoam.1709159,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,GAMG,GaussSeidel,dev-4b193b1cea31,Jan 10 2018,20:21:59,32,2995200,0.451803,0.458978,0.0142051,6.19816e-07,3,0.140331,7.72305e-06,4,0.135071,3.7885e-06,4,0.742793,0.0337786,4,0.743146,9.3944e-07,63,8.43078e-11,-9.37587e-20,-2.31413e-18,2.39765e-15,-8.94995e-20,-2.40363e-18,11,16.42,124.11,10.769
n_00008/mpi_00032/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_diagonal,log.pimpleFoam.1709159,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,diagonal,dev-4b193b1cea31,Jan 10 2018,20:09:50,32,2995200,0.451803,0.458978,0.0142051,6.19816e-07,3,0.140399,7.7256e-06,4,0.135117,3.79525e-06,4,0.742833,0.0361466,42,0.743584,9.99138e-07,875,9.03389e-11,-9.76465e-20,-2.32659e-18,2.61828e-15,-9.17494e-20,-2.41833e-18,11,5.51,22.85,1.734
n_00008/mpi_00032/simulationType_LESModel-LESModel_Smagorinsky-delta_vanDriest-solver_PCG-preconditioner_DIC,log.pimpleFoam.1709159,240,130,96,0.002000,0.022000,scotch,-,-,-,LESModel,Smagorinsky,vanDriest,PCG,DIC,dev-4b193b1cea31,Jan 10 2018,19:57:04,32,2995200,0.451803,0.458978,0.0142051,6.19816e-07,3,0.1404,7.72401e-06,4,0.135124,3.79465e-06,4,0.742789,0.0369993,23,0.743191,9.93781e-07,557,9.24383e-11,-9.83785e-20,-2.41125e-18,2.54182e-15,-1.04819e-19,-2.51607e-18,11,5.59,17.16,1.157
